merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description,cc_type_id,cc_code_id,stratify_col
Merchant_3872 HYV,Utilities,Store,GBP,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,1353.22,TXN Merchant_3872 HYV REF-UA88RDGQ,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_4418 XEB,Tech,Store,EUR,POS_98_A,COMPANY_A-198246,COMPANY_A,234.2,TXN Merchant_4418 XEB REF-U533XHRZ,12,3,POS_98_A_COMPANY_A-198246
Merchant_1990 IIZ,Tech,Uber,USD,BILL_98_A,COMPANY_A-246316,COMPANY_A,2152.64,TXN Merchant_1990 IIZ REF-687D5B0O,4,6,BILL_98_A_COMPANY_A-246316
Merchant_496 NPW,Consulting,Uber,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,279.88,TXN Merchant_496 NPW REF-3KHL5558,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_581 PRD,Consulting,Electric,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,996.09,TXN Merchant_581 PRD REF-TQG1A4HD,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_4363 JAJ,Consulting,SaaS,GBP,BILL_98_A,COMPANY_A-246316,COMPANY_A,1276.43,TXN Merchant_4363 JAJ REF-8TVZJYP6,4,6,BILL_98_A_COMPANY_A-246316
Merchant_982 WTF,Consulting,Airline,USD,ONLINE_46_A,COMPANY_A-719176,COMPANY_A,309.66,TXN Merchant_982 WTF REF-C5J3HBKN,10,11,ONLINE_46_A_COMPANY_A-719176
Merchant_2030 HPW,Utilities,Store,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4752.94,TXN Merchant_2030 HPW REF-MP4U4NWK,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_4630 PNY,Tech,Store,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,1228.7,TXN Merchant_4630 PNY REF-8B3OV46J,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_3872 HYV,Utilities,Store,GBP,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4420.82,TXN Merchant_3872 HYV REF-YMZP9NB7,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_3456 REL,Food,Electric,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,1523.71,TXN Merchant_3456 REL REF-QTMQ5640,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_1362 RMQ,Utilities,Cafe,EUR,BILL_98_A,COMPANY_A-770487,COMPANY_A,4450.74,TXN Merchant_1362 RMQ REF-P4W4SU8R,4,12,BILL_98_A_COMPANY_A-770487
Merchant_1051 LAI,Logistics,Uber,GBP,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,2037.09,TXN Merchant_1051 LAI REF-RJ5N3JKC,16,11,TRANSFER_81_A_COMPANY_A-719176
Merchant_4417 CAI,Logistics,SaaS,GBP,BILL_98_A,COMPANY_A-216739,COMPANY_A,3650.46,TXN Merchant_4417 CAI REF-6LYRS7D2,4,5,BILL_98_A_COMPANY_A-216739
Merchant_4363 JAJ,Consulting,SaaS,GBP,BILL_98_A,COMPANY_A-246316,COMPANY_A,1583.98,TXN Merchant_4363 JAJ REF-F6X6LB7M,4,6,BILL_98_A_COMPANY_A-246316
Merchant_3588 ENQ,Utilities,Uber,GBP,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,228.59,TXN Merchant_3588 ENQ REF-71XIZJ9R,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_806 KRV,Travel,SaaS,USD,REFUND_69_A,COMPANY_A-877572,COMPANY_A,4681.88,TXN Merchant_806 KRV REF-G70AXC3M,13,15,REFUND_69_A_COMPANY_A-877572
Merchant_4119 TZC,Utilities,Airline,GBP,TRANSFER_6_A,COMPANY_A-329258,COMPANY_A,1203.88,TXN Merchant_4119 TZC REF-HEXOOQAP,15,7,TRANSFER_6_A_COMPANY_A-329258
Merchant_1352 BJF,Food,Cafe,GBP,REFUND_69_A,COMPANY_A-246316,COMPANY_A,4955.41,TXN Merchant_1352 BJF REF-JCOZREJA,13,6,REFUND_69_A_COMPANY_A-246316
Merchant_1268 BCP,Retail,Airline,INR,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,2125.18,TXN Merchant_1268 BCP REF-T85PNI12,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_3630 GTT,Logistics,Uber,EUR,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,1421.8,TXN Merchant_3630 GTT REF-VMR9BWBZ,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_2591 JHK,Food,Hotel,USD,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,1725.52,TXN Merchant_2591 JHK REF-JYLJUTFJ,11,6,ONLINE_49_A_COMPANY_A-246316
Merchant_1955 RVT,Logistics,Electric,USD,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,3092.32,TXN Merchant_1955 RVT REF-QX58BT3L,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_2573 PYI,Tech,Hotel,INR,REFUND_69_A,COMPANY_A-877572,COMPANY_A,2201.26,TXN Merchant_2573 PYI REF-N4505Q8I,13,15,REFUND_69_A_COMPANY_A-877572
Merchant_1503 RLH,Tech,Uber,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,1289.47,TXN Merchant_1503 RLH REF-EGOD8JTY,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_991 AWE,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,3088.7,TXN Merchant_991 AWE REF-VX6DXZ7C,11,6,ONLINE_49_A_COMPANY_A-246316
Merchant_1555 QOI,Utilities,Electric,INR,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,1005.08,TXN Merchant_1555 QOI REF-D0BT6OM8,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_1051 LAI,Logistics,Uber,GBP,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,3168.27,TXN Merchant_1051 LAI REF-F9YO8TUQ,16,11,TRANSFER_81_A_COMPANY_A-719176
Merchant_4537 HPT,Utilities,Cafe,USD,BILL_98_A,COMPANY_A-216739,COMPANY_A,2928.07,TXN Merchant_4537 HPT REF-KCS4D8YM,4,5,BILL_98_A_COMPANY_A-216739
Merchant_3059 LJX,Tech,Hotel,EUR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,4500.36,TXN Merchant_3059 LJX REF-V049JXQ4,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_479 IIG,Travel,Hotel,GBP,BILL_98_A,COMPANY_A-770487,COMPANY_A,4725.25,TXN Merchant_479 IIG REF-QWMYRZ5C,4,12,BILL_98_A_COMPANY_A-770487
Merchant_2519 GRA,Consulting,Uber,USD,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,2034.37,TXN Merchant_2519 GRA REF-P3K2AGL8,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_3298 NLS,Tech,Uber,EUR,BILL_98_A,COMPANY_A-770487,COMPANY_A,4383.96,TXN Merchant_3298 NLS REF-9J1ZNN0O,4,12,BILL_98_A_COMPANY_A-770487
Merchant_594 ROL,Consulting,Cafe,GBP,ONLINE_46_A,COMPANY_A-719176,COMPANY_A,783.8,TXN Merchant_594 ROL REF-HMIAFWH5,10,11,ONLINE_46_A_COMPANY_A-719176
Merchant_1569 ZTS,Retail,SaaS,EUR,WITHDRAWAL_78_A,COMPANY_A-191161,COMPANY_A,819.94,TXN Merchant_1569 ZTS REF-PG5EVOLC,17,2,WITHDRAWAL_78_A_COMPANY_A-191161
Merchant_4002 LRN,Consulting,Uber,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,963.89,TXN Merchant_4002 LRN REF-WDWZXV9S,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_1926 ZEY,Tech,Uber,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,745.76,TXN Merchant_1926 ZEY REF-YGY67612,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_4820 BBH,Travel,Hotel,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,3858.98,TXN Merchant_4820 BBH REF-AK1999NR,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_3976 CBL,Food,Electric,INR,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,4922.13,TXN Merchant_3976 CBL REF-7BRXTXIK,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_764 JUA,Utilities,Store,GBP,POS_98_A,COMPANY_A-198246,COMPANY_A,4138.01,TXN Merchant_764 JUA REF-H87YT9QD,12,3,POS_98_A_COMPANY_A-198246
Merchant_3825 ITJ,Food,Uber,EUR,POS_98_A,COMPANY_A-133326,COMPANY_A,3511.16,TXN Merchant_3825 ITJ REF-TLW38N5M,12,1,POS_98_A_COMPANY_A-133326
Merchant_1949 BUP,Consulting,Electric,INR,BILL_58_A,COMPANY_A-126225,COMPANY_A,280.42,TXN Merchant_1949 BUP REF-ECL81PO5,2,0,BILL_58_A_COMPANY_A-126225
Merchant_2457 DJE,Consulting,Hotel,EUR,BILL_58_A,COMPANY_A-126225,COMPANY_A,4745.66,TXN Merchant_2457 DJE REF-DEP4C3CP,2,0,BILL_58_A_COMPANY_A-126225
Merchant_3976 CBL,Food,Electric,INR,DEPOSIT_44_A,COMPANY_A-334053,COMPANY_A,1896.82,TXN Merchant_3976 CBL REF-LU5QJ4S9,5,8,DEPOSIT_44_A_COMPANY_A-334053
Merchant_1755 CZV,Utilities,Electric,USD,REFUND_69_A,COMPANY_A-246316,COMPANY_A,3870.65,TXN Merchant_1755 CZV REF-A5AXOWGN,13,6,REFUND_69_A_COMPANY_A-246316
Merchant_172 SHG,Retail,Hotel,EUR,TRANSFER_20_A,COMPANY_A-877572,COMPANY_A,4487.46,TXN Merchant_172 SHG REF-IPDZ334T,14,15,TRANSFER_20_A_COMPANY_A-877572
Merchant_3630 GTT,Logistics,Uber,EUR,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,2544.55,TXN Merchant_3630 GTT REF-193NQFAE,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_499 JRT,Consulting,Hotel,USD,FEE_90_A,COMPANY_A-334053,COMPANY_A,350.9,TXN Merchant_499 JRT REF-SHH0TFB2,6,8,FEE_90_A_COMPANY_A-334053
Merchant_4002 LRN,Consulting,Uber,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4031.64,TXN Merchant_4002 LRN REF-3NMEHRX3,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_1463 FGC,Consulting,Electric,GBP,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,1003.91,TXN Merchant_1463 FGC REF-Q3N7EYX5,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_2136 BCR,Food,Cafe,EUR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,2462.68,TXN Merchant_2136 BCR REF-SIBHMULD,11,6,ONLINE_49_A_COMPANY_A-246316
Merchant_465 MLH,Consulting,Electric,USD,REFUND_69_A,COMPANY_A-198246,COMPANY_A,3697.45,TXN Merchant_465 MLH REF-ND6S86I1,13,3,REFUND_69_A_COMPANY_A-198246
Merchant_1673 CRX,Food,Hotel,GBP,REFUND_69_A,COMPANY_A-877572,COMPANY_A,2628.84,TXN Merchant_1673 CRX REF-QQ8YVIOM,13,15,REFUND_69_A_COMPANY_A-877572
Merchant_1292 UIT,Logistics,Store,INR,REFUND_69_A,COMPANY_A-877572,COMPANY_A,935.02,TXN Merchant_1292 UIT REF-FERGCKJM,13,15,REFUND_69_A_COMPANY_A-877572
Merchant_1051 LAI,Logistics,Uber,GBP,TRANSFER_81_A,COMPANY_A-719176,COMPANY_A,4486.22,TXN Merchant_1051 LAI REF-XA1GDNFL,16,11,TRANSFER_81_A_COMPANY_A-719176
Merchant_4612 CEL,Utilities,Airline,GBP,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,403.04,TXN Merchant_4612 CEL REF-XQF0Y9NV,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_3561 TEH,Travel,Hotel,INR,TRANSFER_81_A,COMPANY_A-207473,COMPANY_A,2886.38,TXN Merchant_3561 TEH REF-B4LD0T6U,16,4,TRANSFER_81_A_COMPANY_A-207473
Merchant_1755 CZV,Utilities,Electric,USD,REFUND_69_A,COMPANY_A-246316,COMPANY_A,398.9,TXN Merchant_1755 CZV REF-7I38D6NK,13,6,REFUND_69_A_COMPANY_A-246316
Merchant_3268 BQA,Tech,Uber,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,2667.45,TXN Merchant_3268 BQA REF-OBFMXRLU,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_4988 FXJ,Consulting,Uber,EUR,WITHDRAWAL_78_A,COMPANY_A-126225,COMPANY_A,1858.33,TXN Merchant_4988 FXJ REF-5VXL7S3T,17,0,WITHDRAWAL_78_A_COMPANY_A-126225
Merchant_1522 THD,Tech,Hotel,GBP,INTEREST_47_A,COMPANY_A-126225,COMPANY_A,2882.2,TXN Merchant_1522 THD REF-VMFYCLKS,8,0,INTEREST_47_A_COMPANY_A-126225
Merchant_1647 BRQ,Retail,Hotel,INR,TRANSFER_81_A,COMPANY_A-770487,COMPANY_A,4445.93,TXN Merchant_1647 BRQ REF-OD88YY1O,16,12,TRANSFER_81_A_COMPANY_A-770487
Merchant_1673 CRX,Food,Hotel,GBP,REFUND_69_A,COMPANY_A-877572,COMPANY_A,1041.59,TXN Merchant_1673 CRX REF-NIVYOH46,13,15,REFUND_69_A_COMPANY_A-877572
Merchant_3905 JED,Logistics,SaaS,USD,BILL_65_A,COMPANY_A-334053,COMPANY_A,2394.85,TXN Merchant_3905 JED REF-HARH3RPC,3,8,BILL_65_A_COMPANY_A-334053
Merchant_3986 BMK,Logistics,Store,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,2407.4,TXN Merchant_3986 BMK REF-TIRYMAVQ,2,0,BILL_58_A_COMPANY_A-126225
Merchant_2769 RJO,Food,SaaS,INR,REFUND_69_A,COMPANY_A-198246,COMPANY_A,1244.51,TXN Merchant_2769 RJO REF-AM4U1NUB,13,3,REFUND_69_A_COMPANY_A-198246
Merchant_3874 MBN,Utilities,Uber,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,1519.77,TXN Merchant_3874 MBN REF-R8ERPCUB,2,0,BILL_58_A_COMPANY_A-126225
Merchant_443 OGU,Retail,Cafe,GBP,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,1817.13,TXN Merchant_443 OGU REF-Y15GDF24,16,10,TRANSFER_81_A_COMPANY_A-671858
Merchant_2859 DGQ,Utilities,SaaS,USD,INTEREST_4_A,COMPANY_A-872246,COMPANY_A,2837.18,TXN Merchant_2859 DGQ REF-P0SYEHZ5,9,14,INTEREST_4_A_COMPANY_A-872246
Merchant_3198 FWI,Travel,Uber,USD,REFUND_69_A,COMPANY_A-246316,COMPANY_A,4078.27,TXN Merchant_3198 FWI REF-9SNZ0WJ3,13,6,REFUND_69_A_COMPANY_A-246316
Merchant_3285 KYA,Food,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,3949.88,TXN Merchant_3285 KYA REF-DLQRP34H,2,0,BILL_58_A_COMPANY_A-126225
Merchant_1295 RWN,Food,Uber,USD,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,630.29,TXN Merchant_1295 RWN REF-KB96GFGY,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_3059 LJX,Tech,Hotel,EUR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,3742.5,TXN Merchant_3059 LJX REF-J6EV0MB6,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_479 IIG,Travel,Hotel,GBP,BILL_98_A,COMPANY_A-770487,COMPANY_A,3330.25,TXN Merchant_479 IIG REF-FEKLXV3T,4,12,BILL_98_A_COMPANY_A-770487
Merchant_1268 BCP,Retail,Airline,INR,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,1575.34,TXN Merchant_1268 BCP REF-CX4URE5L,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_499 JRT,Consulting,Hotel,USD,FEE_90_A,COMPANY_A-334053,COMPANY_A,3343.92,TXN Merchant_499 JRT REF-7QL2R5H5,6,8,FEE_90_A_COMPANY_A-334053
Merchant_4417 CAI,Logistics,SaaS,GBP,BILL_98_A,COMPANY_A-216739,COMPANY_A,2754.33,TXN Merchant_4417 CAI REF-INJLXWJZ,4,5,BILL_98_A_COMPANY_A-216739
Merchant_1348 KED,Consulting,Uber,GBP,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,3210.63,TXN Merchant_1348 KED REF-W8LZHO3L,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_1840 GKO,Travel,Hotel,GBP,BILL_58_A,COMPANY_A-770487,COMPANY_A,3692.74,TXN Merchant_1840 GKO REF-739XEZNW,2,12,BILL_58_A_COMPANY_A-770487
Merchant_524 LAH,Tech,Hotel,EUR,WITHDRAWAL_78_A,COMPANY_A-191161,COMPANY_A,2436.96,TXN Merchant_524 LAH REF-ZSRRKWUV,17,2,WITHDRAWAL_78_A_COMPANY_A-191161
Merchant_581 PRD,Consulting,Electric,INR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,821.12,TXN Merchant_581 PRD REF-DQX40SY3,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_2157 YRD,Retail,Uber,INR,INTEREST_36_A,COMPANY_A-671858,COMPANY_A,3878.77,TXN Merchant_2157 YRD REF-OVQ35QM2,7,10,INTEREST_36_A_COMPANY_A-671858
Merchant_1295 RWN,Food,Uber,USD,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,869.52,TXN Merchant_1295 RWN REF-1BSG6LT3,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_1295 RWN,Food,Uber,USD,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,812.81,TXN Merchant_1295 RWN REF-4IO0NOF1,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_1558 XBU,Food,Cafe,INR,INTEREST_4_A,COMPANY_A-246316,COMPANY_A,2111.07,TXN Merchant_1558 XBU REF-B1NYYZ4H,9,6,INTEREST_4_A_COMPANY_A-246316
Merchant_4158 TYG,Travel,Uber,EUR,TRANSFER_6_A,COMPANY_A-329258,COMPANY_A,406.47,TXN Merchant_4158 TYG REF-L43G52RO,15,7,TRANSFER_6_A_COMPANY_A-329258
Merchant_2706 LPH,Travel,Cafe,INR,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,3584.17,TXN Merchant_2706 LPH REF-YTOKNOFT,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_3872 HYV,Utilities,Store,GBP,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,1464.33,TXN Merchant_3872 HYV REF-PHK8DTE4,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_2334 WBK,Food,Cafe,USD,REFUND_69_A,COMPANY_A-198246,COMPANY_A,1183.44,TXN Merchant_2334 WBK REF-DI0LE28H,13,3,REFUND_69_A_COMPANY_A-198246
Merchant_325 BLH,Food,Electric,USD,REFUND_69_A,COMPANY_A-198246,COMPANY_A,1983.32,TXN Merchant_325 BLH REF-VSXQIG6U,13,3,REFUND_69_A_COMPANY_A-198246
Merchant_871 ATI,Tech,Uber,EUR,REFUND_69_A,COMPANY_A-246316,COMPANY_A,1008.62,TXN Merchant_871 ATI REF-18HC2VIT,13,6,REFUND_69_A_COMPANY_A-246316
Merchant_594 ROL,Consulting,Cafe,GBP,ONLINE_46_A,COMPANY_A-719176,COMPANY_A,1360.64,TXN Merchant_594 ROL REF-Z7L27HCT,10,11,ONLINE_46_A_COMPANY_A-719176
Merchant_2859 DGQ,Utilities,SaaS,USD,INTEREST_4_A,COMPANY_A-872246,COMPANY_A,2958.88,TXN Merchant_2859 DGQ REF-RCTFFQQ2,9,14,INTEREST_4_A_COMPANY_A-872246
Merchant_499 JRT,Consulting,Hotel,USD,FEE_90_A,COMPANY_A-334053,COMPANY_A,2778.15,TXN Merchant_499 JRT REF-E0C3LBDA,6,8,FEE_90_A_COMPANY_A-334053
Merchant_1292 UIT,Logistics,Store,INR,REFUND_69_A,COMPANY_A-877572,COMPANY_A,4075.26,TXN Merchant_1292 UIT REF-8MWL6AUO,13,15,REFUND_69_A_COMPANY_A-877572
Merchant_76 NZV,Consulting,Electric,EUR,WITHDRAWAL_78_A,COMPANY_A-133326,COMPANY_A,2504.44,TXN Merchant_76 NZV REF-YMSC084J,17,1,WITHDRAWAL_78_A_COMPANY_A-133326
Merchant_1840 GKO,Travel,Hotel,GBP,BILL_58_A,COMPANY_A-770487,COMPANY_A,156.22,TXN Merchant_1840 GKO REF-TATGCL85,2,12,BILL_58_A_COMPANY_A-770487
Merchant_617 UFU,Travel,Hotel,EUR,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,1019.57,TXN Merchant_617 UFU REF-O4N5X9N9,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_3268 BQA,Tech,Uber,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,2735.45,TXN Merchant_3268 BQA REF-WK3E9OW6,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_1746 AXM,Consulting,Airline,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,2693.27,TXN Merchant_1746 AXM REF-2SGI8S6X,2,0,BILL_58_A_COMPANY_A-126225
Merchant_3986 BMK,Logistics,Store,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,4933.33,TXN Merchant_3986 BMK REF-2YR3EWEK,2,0,BILL_58_A_COMPANY_A-126225
Merchant_871 ATI,Tech,Uber,EUR,REFUND_69_A,COMPANY_A-246316,COMPANY_A,652.79,TXN Merchant_871 ATI REF-75KU1ZID,13,6,REFUND_69_A_COMPANY_A-246316
Merchant_2706 LPH,Travel,Cafe,INR,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,4398.37,TXN Merchant_2706 LPH REF-XDPT0YLU,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_1268 BCP,Retail,Airline,INR,WITHDRAWAL_78_A,COMPANY_A-207473,COMPANY_A,3055.9,TXN Merchant_1268 BCP REF-5ENVMMFC,17,4,WITHDRAWAL_78_A_COMPANY_A-207473
Merchant_671 NIL,Retail,Cafe,INR,BILL_98_A,COMPANY_A-770487,COMPANY_A,4726.31,TXN Merchant_671 NIL REF-3BY5VM0P,4,12,BILL_98_A_COMPANY_A-770487
Merchant_2030 HPW,Utilities,Store,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,4840.96,TXN Merchant_2030 HPW REF-THBAJ4US,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_3874 MBN,Utilities,Uber,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,701.44,TXN Merchant_3874 MBN REF-3O4973PN,2,0,BILL_58_A_COMPANY_A-126225
Merchant_3104 RQP,Retail,Store,INR,POS_98_A,COMPANY_A-133326,COMPANY_A,3529.22,TXN Merchant_3104 RQP REF-TWUFADJV,12,1,POS_98_A_COMPANY_A-133326
Merchant_1323 LSI,Utilities,Electric,USD,TRANSFER_81_A,COMPANY_A-671858,COMPANY_A,3461.41,TXN Merchant_1323 LSI REF-DF4WIMOK,16,10,TRANSFER_81_A_COMPANY_A-671858
Merchant_4239 LTG,Consulting,Airline,USD,REFUND_69_A,COMPANY_A-246316,COMPANY_A,4502.6,TXN Merchant_4239 LTG REF-4AWNWB6E,13,6,REFUND_69_A_COMPANY_A-246316
Merchant_4781 PYT,Retail,SaaS,EUR,TRANSFER_20_A,COMPANY_A-877572,COMPANY_A,925.39,TXN Merchant_4781 PYT REF-KEY8V9MA,14,15,TRANSFER_20_A_COMPANY_A-877572
Merchant_4417 CAI,Logistics,SaaS,GBP,BILL_98_A,COMPANY_A-216739,COMPANY_A,3896.92,TXN Merchant_4417 CAI REF-HM6M09R6,4,5,BILL_98_A_COMPANY_A-216739
Merchant_4785 YVG,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,970.3,TXN Merchant_4785 YVG REF-D706NNAI,11,6,ONLINE_49_A_COMPANY_A-246316
Merchant_2001 HAJ,Utilities,SaaS,EUR,ONLINE_49_A,COMPANY_A-207473,COMPANY_A,3005.55,TXN Merchant_2001 HAJ REF-QOZGWAJD,11,4,ONLINE_49_A_COMPANY_A-207473
Merchant_4144 PXA,Travel,Uber,EUR,ONLINE_49_A,COMPANY_A-809570,COMPANY_A,3074.81,TXN Merchant_4144 PXA REF-OWWG1TA1,11,13,ONLINE_49_A_COMPANY_A-809570
Merchant_172 SHG,Retail,Hotel,EUR,TRANSFER_20_A,COMPANY_A-877572,COMPANY_A,4551.33,TXN Merchant_172 SHG REF-3LJ90Q0I,14,15,TRANSFER_20_A_COMPANY_A-877572
Merchant_1559 AQU,Logistics,Airline,INR,ONLINE_49_A,COMPANY_A-809570,COMPANY_A,2339.71,TXN Merchant_1559 AQU REF-1INBKBWB,11,13,ONLINE_49_A_COMPANY_A-809570
Merchant_1555 QOI,Utilities,Electric,INR,TRANSFER_20_A,COMPANY_A-542417,COMPANY_A,4590.99,TXN Merchant_1555 QOI REF-1N23SQ9R,14,9,TRANSFER_20_A_COMPANY_A-542417
Merchant_3242 FDC,Consulting,Uber,USD,ONLINE_46_A,COMPANY_A-719176,COMPANY_A,355.1,TXN Merchant_3242 FDC REF-USO5A95F,10,11,ONLINE_46_A_COMPANY_A-719176
Merchant_982 WTF,Consulting,Airline,USD,ONLINE_46_A,COMPANY_A-719176,COMPANY_A,941.98,TXN Merchant_982 WTF REF-YP5SBU2Q,10,11,ONLINE_46_A_COMPANY_A-719176
Merchant_4418 XEB,Tech,Store,EUR,POS_98_A,COMPANY_A-198246,COMPANY_A,1847.75,TXN Merchant_4418 XEB REF-FP2KXCF0,12,3,POS_98_A_COMPANY_A-198246
Merchant_2016 GDF,Utilities,Airline,USD,INTEREST_47_A,COMPANY_A-126225,COMPANY_A,4822.52,TXN Merchant_2016 GDF REF-AIP155PP,8,0,INTEREST_47_A_COMPANY_A-126225
Merchant_895 WWJ,Food,Hotel,GBP,BILL_98_A,COMPANY_A-246316,COMPANY_A,2426.12,TXN Merchant_895 WWJ REF-NFK32WS6,4,6,BILL_98_A_COMPANY_A-246316
Merchant_4393 DNO,Consulting,Airline,EUR,INTEREST_47_A,COMPANY_A-126225,COMPANY_A,203.52,TXN Merchant_4393 DNO REF-WB8QXW0T,8,0,INTEREST_47_A_COMPANY_A-126225
Merchant_1783 LFI,Tech,SaaS,GBP,INTEREST_47_A,COMPANY_A-872246,COMPANY_A,2738.09,TXN Merchant_1783 LFI REF-0YYS9EP8,8,14,INTEREST_47_A_COMPANY_A-872246
Merchant_3367 PRW,Tech,Electric,GBP,REFUND_69_A,COMPANY_A-198246,COMPANY_A,3096.21,TXN Merchant_3367 PRW REF-K42FD22S,13,3,REFUND_69_A_COMPANY_A-198246
Merchant_3716 QVB,Food,Uber,EUR,WITHDRAWAL_78_A,COMPANY_A-133326,COMPANY_A,3395.16,TXN Merchant_3716 QVB REF-UCPLC2FI,17,1,WITHDRAWAL_78_A_COMPANY_A-133326
Merchant_4785 YVG,Travel,Cafe,INR,ONLINE_49_A,COMPANY_A-246316,COMPANY_A,1732.47,TXN Merchant_4785 YVG REF-DHQW398D,11,6,ONLINE_49_A_COMPANY_A-246316
Merchant_3874 MBN,Utilities,Uber,GBP,BILL_58_A,COMPANY_A-126225,COMPANY_A,1597.11,TXN Merchant_3874 MBN REF-927SL55G,2,0,BILL_58_A_COMPANY_A-126225
