merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description,cc_type_id,cc_code_id,stratify_col
Merchant_4516 DTX,Logistics,Uber,INR,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,328.4,TXN Merchant_4516 DTX REF-IU19KYEN,12,0,INTEREST_20_B_COMPANY_B-105851
Merchant_2037 ODW,Utilities,Store,USD,WITHDRAWAL_1_B,COMPANY_B-332567,COMPANY_B,2476.25,TXN Merchant_2037 ODW REF-77AO2GSO,18,4,WITHDRAWAL_1_B_COMPANY_B-332567
Merchant_4644 UZZ,Logistics,SaaS,GBP,BILL_58_B,COMPANY_B-892309,COMPANY_B,2247.39,TXN Merchant_4644 UZZ REF-B5J8SRRM,5,15,BILL_58_B_COMPANY_B-892309
Merchant_6 IUP,Consulting,SaaS,USD,WITHDRAWAL_1_B,COMPANY_B-810725,COMPANY_B,1306.76,TXN Merchant_6 IUP REF-7KT6RTQF,18,14,WITHDRAWAL_1_B_COMPANY_B-810725
Merchant_4833 ULF,Travel,Hotel,EUR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,4301.79,TXN Merchant_4833 ULF REF-OT2NBB9Q,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_1024 TZK,Retail,Store,EUR,ADJUSTMENT_5_B,COMPANY_B-154321,COMPANY_B,406.54,TXN Merchant_1024 TZK REF-RFKL3TN0,1,1,ADJUSTMENT_5_B_COMPANY_B-154321
Merchant_2759 OQG,Travel,Electric,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,2261.43,TXN Merchant_2759 OQG REF-WZW9V40J,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_1426 AJM,Travel,Airline,EUR,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,1870.43,TXN Merchant_1426 AJM REF-FRDRLZWD,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_3048 KLN,Consulting,SaaS,EUR,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,422.96,TXN Merchant_3048 KLN REF-A70MLY01,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_253 SKS,Food,Hotel,INR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,3984.58,TXN Merchant_253 SKS REF-6AZ9O53C,2,12,ADJUSTMENT_81_B_COMPANY_B-776541
Merchant_1089 BMM,Retail,Cafe,USD,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,473.18,TXN Merchant_1089 BMM REF-ZOZ1ROFU,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_4709 LDM,Travel,Electric,EUR,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,1646.87,TXN Merchant_4709 LDM REF-S4Z4KQ6Y,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_2280 CIH,Food,Electric,USD,FEE_52_B,COMPANY_B-384247,COMPANY_B,3508.03,TXN Merchant_2280 CIH REF-RBAUAJ2C,8,5,FEE_52_B_COMPANY_B-384247
Merchant_1783 FAE,Retail,Hotel,GBP,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,1363.83,TXN Merchant_1783 FAE REF-F0BR3IFX,0,11,ADJUSTMENT_12_B_COMPANY_B-772025
Merchant_4554 WOZ,Consulting,Electric,GBP,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,1210.09,TXN Merchant_4554 WOZ REF-S8MC2QXB,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_1672 TVA,Consulting,SaaS,USD,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,2378.94,TXN Merchant_1672 TVA REF-DPFREGAL,0,11,ADJUSTMENT_12_B_COMPANY_B-772025
Merchant_973 JZD,Tech,Store,INR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,2076.59,TXN Merchant_973 JZD REF-UKA07OLP,16,12,TRANSFER_6_B_COMPANY_B-776541
Merchant_4324 ZJN,Consulting,Airline,INR,TRANSFER_6_B,COMPANY_B-892309,COMPANY_B,4036.73,TXN Merchant_4324 ZJN REF-ZLVXUV8F,16,15,TRANSFER_6_B_COMPANY_B-892309
Merchant_1203 WEI,Consulting,Electric,GBP,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,1737.37,TXN Merchant_1203 WEI REF-YHX0UATT,12,0,INTEREST_20_B_COMPANY_B-105851
Merchant_3144 XNY,Tech,SaaS,INR,POS_15_B,COMPANY_B-495213,COMPANY_B,1786.51,TXN Merchant_3144 XNY REF-RNHFU93L,15,7,POS_15_B_COMPANY_B-495213
Merchant_4466 DSF,Utilities,Electric,USD,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,2796.4,TXN Merchant_4466 DSF REF-KDWN6OJ1,7,1,DEPOSIT_84_B_COMPANY_B-154321
Merchant_1534 ZEM,Food,Store,USD,POS_15_B,COMPANY_B-594378,COMPANY_B,1014.12,TXN Merchant_1534 ZEM REF-8EQ0YZ9F,15,9,POS_15_B_COMPANY_B-594378
Merchant_4466 DSF,Utilities,Electric,USD,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,4735.94,TXN Merchant_4466 DSF REF-84KRSS9D,7,1,DEPOSIT_84_B_COMPANY_B-154321
Merchant_2434 PLW,Utilities,SaaS,USD,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,3502.16,TXN Merchant_2434 PLW REF-D1W6TGON,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_693 NLP,Retail,Hotel,INR,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,3181.95,TXN Merchant_693 NLP REF-GWUD5K2U,7,1,DEPOSIT_84_B_COMPANY_B-154321
Merchant_2036 XZA,Consulting,Cafe,GBP,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,4334.46,TXN Merchant_2036 XZA REF-UQ7SO8M1,2,12,ADJUSTMENT_81_B_COMPANY_B-776541
Merchant_4452 MLP,Consulting,Electric,EUR,BILL_4_B,COMPANY_B-105851,COMPANY_B,1155.47,TXN Merchant_4452 MLP REF-2DZD2BO6,4,0,BILL_4_B_COMPANY_B-105851
Merchant_2264 MPG,Retail,Electric,EUR,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,1061.99,TXN Merchant_2264 MPG REF-81M8JK1N,0,11,ADJUSTMENT_12_B_COMPANY_B-772025
Merchant_3820 GLD,Logistics,SaaS,USD,ADJUSTMENT_12_B,COMPANY_B-776541,COMPANY_B,2367.31,TXN Merchant_3820 GLD REF-O8QSEQOB,0,12,ADJUSTMENT_12_B_COMPANY_B-776541
Merchant_136 YQO,Logistics,SaaS,USD,TRANSFER_6_B,COMPANY_B-154321,COMPANY_B,4043.79,TXN Merchant_136 YQO REF-QU0YFCIO,16,1,TRANSFER_6_B_COMPANY_B-154321
Merchant_3601 ZSP,Utilities,Store,INR,FEE_52_B,COMPANY_B-895474,COMPANY_B,4861.22,TXN Merchant_3601 ZSP REF-5L5YURH8,8,16,FEE_52_B_COMPANY_B-895474
Merchant_4669 NBY,Retail,SaaS,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,2995.95,TXN Merchant_4669 NBY REF-PO84YCOB,5,3,BILL_58_B_COMPANY_B-219430
Merchant_3553 RJK,Food,Cafe,INR,BILL_4_B,COMPANY_B-708067,COMPANY_B,4063.09,TXN Merchant_3553 RJK REF-4EMHY9Q9,4,10,BILL_4_B_COMPANY_B-708067
Merchant_2466 AUV,Travel,Electric,GBP,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,1892.31,TXN Merchant_2466 AUV REF-QDHNO2EY,2,12,ADJUSTMENT_81_B_COMPANY_B-776541
Merchant_4216 FUB,Utilities,Store,EUR,FEE_77_B,COMPANY_B-810725,COMPANY_B,3041.68,TXN Merchant_4216 FUB REF-F6WL2UF0,10,14,FEE_77_B_COMPANY_B-810725
Merchant_3075 TSV,Food,Uber,GBP,FEE_68_B,COMPANY_B-895474,COMPANY_B,3998.37,TXN Merchant_3075 TSV REF-UBW6Z7YB,9,16,FEE_68_B_COMPANY_B-895474
Merchant_3367 BQN,Retail,Airline,GBP,INTEREST_93_B,COMPANY_B-505132,COMPANY_B,676.5,TXN Merchant_3367 BQN REF-CD8C27OX,13,8,INTEREST_93_B_COMPANY_B-505132
Merchant_3694 YIT,Food,SaaS,INR,BILL_4_B,COMPANY_B-708067,COMPANY_B,3254.94,TXN Merchant_3694 YIT REF-6AO0TPVD,4,10,BILL_4_B_COMPANY_B-708067
Merchant_4763 IXO,Travel,Cafe,GBP,FEE_68_B,COMPANY_B-895474,COMPANY_B,452.17,TXN Merchant_4763 IXO REF-22FL1ZW3,9,16,FEE_68_B_COMPANY_B-895474
Merchant_3364 XBY,Food,SaaS,USD,BILL_4_B,COMPANY_B-105851,COMPANY_B,3254.67,TXN Merchant_3364 XBY REF-036OK961,4,0,BILL_4_B_COMPANY_B-105851
Merchant_3343 GKU,Logistics,Cafe,GBP,FEE_68_B,COMPANY_B-895474,COMPANY_B,2559.25,TXN Merchant_3343 GKU REF-OPAUA533,9,16,FEE_68_B_COMPANY_B-895474
Merchant_4941 XVZ,Logistics,Cafe,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,138.08,TXN Merchant_4941 XVZ REF-SE1NZNAS,17,10,TRANSFER_99_B_COMPANY_B-708067
Merchant_3601 ZSP,Utilities,Store,INR,FEE_52_B,COMPANY_B-895474,COMPANY_B,3953.63,TXN Merchant_3601 ZSP REF-X3JGZHK9,8,16,FEE_52_B_COMPANY_B-895474
Merchant_4333 LRQ,Retail,SaaS,GBP,BILL_4_B,COMPANY_B-708067,COMPANY_B,3401.08,TXN Merchant_4333 LRQ REF-0FDHHLN9,4,10,BILL_4_B_COMPANY_B-708067
Merchant_3048 KLN,Consulting,SaaS,EUR,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,2024.29,TXN Merchant_3048 KLN REF-5HL05WOJ,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_400 AUQ,Consulting,Electric,GBP,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,2186.69,TXN Merchant_400 AUQ REF-HJOL4AIL,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_3144 XNY,Tech,SaaS,INR,POS_15_B,COMPANY_B-495213,COMPANY_B,4163.7,TXN Merchant_3144 XNY REF-EA4AIASL,15,7,POS_15_B_COMPANY_B-495213
Merchant_3367 BQN,Retail,Airline,GBP,INTEREST_93_B,COMPANY_B-505132,COMPANY_B,3667.19,TXN Merchant_3367 BQN REF-BN9LTSLK,13,8,INTEREST_93_B_COMPANY_B-505132
Merchant_2023 SLY,Tech,Airline,USD,ADJUSTMENT_81_B,COMPANY_B-505132,COMPANY_B,1513.39,TXN Merchant_2023 SLY REF-DMJZONOR,2,8,ADJUSTMENT_81_B_COMPANY_B-505132
Merchant_1449 YSH,Tech,Cafe,INR,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,96.19,TXN Merchant_1449 YSH REF-XPL3Y7T2,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_4954 WQB,Travel,Hotel,EUR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,169.43,TXN Merchant_4954 WQB REF-91R9L4DS,16,12,TRANSFER_6_B_COMPANY_B-776541
Merchant_2461 CGK,Retail,Airline,USD,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,3175.0,TXN Merchant_2461 CGK REF-0DQKHZZO,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_1105 SFR,Travel,Electric,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,3700.46,TXN Merchant_1105 SFR REF-LEDYFLM9,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_2372 CVY,Consulting,Uber,USD,BILL_58_B,COMPANY_B-594378,COMPANY_B,4540.24,TXN Merchant_2372 CVY REF-58P79CNI,5,9,BILL_58_B_COMPANY_B-594378
Merchant_240 JQH,Tech,SaaS,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,4364.35,TXN Merchant_240 JQH REF-9OO5ATR0,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_2101 VYX,Tech,SaaS,EUR,FEE_68_B,COMPANY_B-895474,COMPANY_B,2832.75,TXN Merchant_2101 VYX REF-E2SJUX5Q,9,16,FEE_68_B_COMPANY_B-895474
Merchant_3507 FTV,Logistics,SaaS,GBP,POS_15_B,COMPANY_B-594378,COMPANY_B,782.0,TXN Merchant_3507 FTV REF-26BTJAGL,15,9,POS_15_B_COMPANY_B-594378
Merchant_2372 CVY,Consulting,Uber,USD,BILL_58_B,COMPANY_B-594378,COMPANY_B,1635.16,TXN Merchant_2372 CVY REF-AV1ELTQT,5,9,BILL_58_B_COMPANY_B-594378
Merchant_4980 HAI,Retail,SaaS,EUR,INTEREST_93_B,COMPANY_B-505132,COMPANY_B,468.03,TXN Merchant_4980 HAI REF-9ZW8HNTD,13,8,INTEREST_93_B_COMPANY_B-505132
Merchant_314 DQB,Logistics,SaaS,GBP,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,2997.5,TXN Merchant_314 DQB REF-70ASNZF5,12,0,INTEREST_20_B_COMPANY_B-105851
Merchant_2824 VSV,Utilities,Uber,USD,FEE_68_B,COMPANY_B-895474,COMPANY_B,1939.28,TXN Merchant_2824 VSV REF-KG4CRUM2,9,16,FEE_68_B_COMPANY_B-895474
Merchant_1041 YFC,Utilities,Store,USD,WITHDRAWAL_1_B,COMPANY_B-810725,COMPANY_B,273.26,TXN Merchant_1041 YFC REF-1V6ZB5VS,18,14,WITHDRAWAL_1_B_COMPANY_B-810725
Merchant_400 AUQ,Consulting,Electric,GBP,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,3331.78,TXN Merchant_400 AUQ REF-J8M5ABPM,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_4816 SEL,Logistics,Hotel,EUR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,245.68,TXN Merchant_4816 SEL REF-N10SS9OG,7,12,DEPOSIT_84_B_COMPANY_B-776541
Merchant_1639 PQO,Travel,Hotel,GBP,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,1180.55,TXN Merchant_1639 PQO REF-ILOOHAFE,12,0,INTEREST_20_B_COMPANY_B-105851
Merchant_1783 FAE,Retail,Hotel,GBP,ADJUSTMENT_12_B,COMPANY_B-772025,COMPANY_B,88.96,TXN Merchant_1783 FAE REF-D4EZL0N2,0,11,ADJUSTMENT_12_B_COMPANY_B-772025
Merchant_4231 KTZ,Retail,Uber,USD,POS_15_B,COMPANY_B-594378,COMPANY_B,1462.75,TXN Merchant_4231 KTZ REF-IOZ5FRUN,15,9,POS_15_B_COMPANY_B-594378
Merchant_2405 PCJ,Travel,Cafe,USD,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,1140.16,TXN Merchant_2405 PCJ REF-DCCV34FD,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_4424 HVG,Food,Cafe,EUR,BILL_4_B,COMPANY_B-708067,COMPANY_B,31.81,TXN Merchant_4424 HVG REF-9DTCB4EP,4,10,BILL_4_B_COMPANY_B-708067
Merchant_36 YFW,Tech,Airline,USD,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,1465.4,TXN Merchant_36 YFW REF-U7101E8Q,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_1308 GZU,Logistics,Cafe,INR,FEE_68_B,COMPANY_B-384247,COMPANY_B,1659.71,TXN Merchant_1308 GZU REF-DBVO72C3,9,5,FEE_68_B_COMPANY_B-384247
Merchant_2759 OQG,Travel,Electric,GBP,ADJUSTMENT_12_B,COMPANY_B-810725,COMPANY_B,891.29,TXN Merchant_2759 OQG REF-D5NK5RMP,0,14,ADJUSTMENT_12_B_COMPANY_B-810725
Merchant_1913 ZFE,Retail,SaaS,INR,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,2282.31,TXN Merchant_1913 ZFE REF-XKLCHKR2,7,1,DEPOSIT_84_B_COMPANY_B-154321
Merchant_2632 PLB,Logistics,Cafe,USD,FEE_77_B,COMPANY_B-810725,COMPANY_B,3639.76,TXN Merchant_2632 PLB REF-Q44E3RL0,10,14,FEE_77_B_COMPANY_B-810725
Merchant_3343 GKU,Logistics,Cafe,GBP,FEE_68_B,COMPANY_B-895474,COMPANY_B,1198.73,TXN Merchant_3343 GKU REF-DO2E0K3M,9,16,FEE_68_B_COMPANY_B-895474
Merchant_1024 TZK,Retail,Store,EUR,ADJUSTMENT_5_B,COMPANY_B-154321,COMPANY_B,2215.69,TXN Merchant_1024 TZK REF-6NUQZMDP,1,1,ADJUSTMENT_5_B_COMPANY_B-154321
Merchant_4302 EUI,Retail,Electric,EUR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,973.18,TXN Merchant_4302 EUI REF-I3V16ACG,16,12,TRANSFER_6_B_COMPANY_B-776541
Merchant_406 OKO,Consulting,Store,GBP,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,2029.59,TXN Merchant_406 OKO REF-SQXTEZO2,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_3261 JAP,Travel,Electric,INR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,1906.77,TXN Merchant_3261 JAP REF-0YAOWQFQ,7,12,DEPOSIT_84_B_COMPANY_B-776541
Merchant_3318 MZB,Tech,Store,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,393.13,TXN Merchant_3318 MZB REF-7ID1M835,5,3,BILL_58_B_COMPANY_B-219430
Merchant_3026 PIR,Consulting,SaaS,INR,POS_15_B,COMPANY_B-384247,COMPANY_B,3937.86,TXN Merchant_3026 PIR REF-NI9K8BTF,15,5,POS_15_B_COMPANY_B-384247
Merchant_1105 SFR,Travel,Electric,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,3453.6,TXN Merchant_1105 SFR REF-0A946204,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_2681 IQY,Utilities,Cafe,USD,FEE_52_B,COMPANY_B-384247,COMPANY_B,2558.79,TXN Merchant_2681 IQY REF-UIPNGRAR,8,5,FEE_52_B_COMPANY_B-384247
Merchant_4248 DVI,Food,Hotel,INR,WITHDRAWAL_1_B,COMPANY_B-332567,COMPANY_B,931.07,TXN Merchant_4248 DVI REF-I627O1XJ,18,4,WITHDRAWAL_1_B_COMPANY_B-332567
Merchant_4324 ZJN,Consulting,Airline,INR,TRANSFER_6_B,COMPANY_B-892309,COMPANY_B,4651.16,TXN Merchant_4324 ZJN REF-5UO65XWI,16,15,TRANSFER_6_B_COMPANY_B-892309
Merchant_314 DQB,Logistics,SaaS,GBP,INTEREST_20_B,COMPANY_B-105851,COMPANY_B,4712.54,TXN Merchant_314 DQB REF-DHIAEGLT,12,0,INTEREST_20_B_COMPANY_B-105851
Merchant_1553 HVA,Travel,Uber,INR,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,1144.83,TXN Merchant_1553 HVA REF-03OMYMHU,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_838 AZP,Logistics,Uber,EUR,ADJUSTMENT_81_B,COMPANY_B-776541,COMPANY_B,967.45,TXN Merchant_838 AZP REF-OUSSAAM5,2,12,ADJUSTMENT_81_B_COMPANY_B-776541
Merchant_3968 BAA,Travel,Airline,USD,TRANSFER_6_B,COMPANY_B-154321,COMPANY_B,2514.02,TXN Merchant_3968 BAA REF-DOCTRIAQ,16,1,TRANSFER_6_B_COMPANY_B-154321
Merchant_3694 YIT,Food,SaaS,INR,BILL_4_B,COMPANY_B-708067,COMPANY_B,522.12,TXN Merchant_3694 YIT REF-ETFQ0CJI,4,10,BILL_4_B_COMPANY_B-708067
Merchant_3850 IRA,Tech,SaaS,EUR,BILL_4_B,COMPANY_B-708067,COMPANY_B,3172.1,TXN Merchant_3850 IRA REF-OP8GEKGP,4,10,BILL_4_B_COMPANY_B-708067
Merchant_1449 YSH,Tech,Cafe,INR,ADJUSTMENT_5_B,COMPANY_B-892309,COMPANY_B,3366.48,TXN Merchant_1449 YSH REF-BRMZ9FAF,1,15,ADJUSTMENT_5_B_COMPANY_B-892309
Merchant_4058 TRK,Food,Cafe,GBP,TRANSFER_6_B,COMPANY_B-892309,COMPANY_B,1374.46,TXN Merchant_4058 TRK REF-TCLEB715,16,15,TRANSFER_6_B_COMPANY_B-892309
Merchant_2498 ROV,Tech,Electric,INR,FEE_68_B,COMPANY_B-895474,COMPANY_B,4548.36,TXN Merchant_2498 ROV REF-CYMDB4F7,9,16,FEE_68_B_COMPANY_B-895474
Merchant_1534 ZEM,Food,Store,USD,POS_15_B,COMPANY_B-594378,COMPANY_B,3141.65,TXN Merchant_1534 ZEM REF-X9K6AP4I,15,9,POS_15_B_COMPANY_B-594378
Merchant_2431 XZV,Tech,Hotel,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,4411.2,TXN Merchant_2431 XZV REF-CVBE8FPA,17,10,TRANSFER_99_B_COMPANY_B-708067
Merchant_481 DIQ,Consulting,Electric,USD,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,3866.53,TXN Merchant_481 DIQ REF-H087QDE6,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_3716 DMA,Logistics,Uber,GBP,POS_15_B,COMPANY_B-495213,COMPANY_B,4802.43,TXN Merchant_3716 DMA REF-GRYV6I2C,15,7,POS_15_B_COMPANY_B-495213
Merchant_2431 XZV,Tech,Hotel,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,271.11,TXN Merchant_2431 XZV REF-5WTOYE2L,17,10,TRANSFER_99_B_COMPANY_B-708067
Merchant_4302 EUI,Retail,Electric,EUR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,2975.06,TXN Merchant_4302 EUI REF-9Q8UHJGQ,16,12,TRANSFER_6_B_COMPANY_B-776541
Merchant_1055 ZFE,Consulting,Uber,GBP,ADJUSTMENT_82_B,COMPANY_B-772025,COMPANY_B,4578.63,TXN Merchant_1055 ZFE REF-BHWI0AH0,3,11,ADJUSTMENT_82_B_COMPANY_B-772025
Merchant_4231 KTZ,Retail,Uber,USD,POS_15_B,COMPANY_B-594378,COMPANY_B,19.15,TXN Merchant_4231 KTZ REF-BF1QRQQS,15,9,POS_15_B_COMPANY_B-594378
Merchant_2228 SHS,Consulting,Store,EUR,BILL_4_B,COMPANY_B-105851,COMPANY_B,2726.07,TXN Merchant_2228 SHS REF-8FMBVR2J,4,0,BILL_4_B_COMPANY_B-105851
Merchant_4178 CTH,Logistics,Store,INR,ONLINE_59_B,COMPANY_B-776541,COMPANY_B,832.01,TXN Merchant_4178 CTH REF-NLX0XANX,14,12,ONLINE_59_B_COMPANY_B-776541
Merchant_4644 UZZ,Logistics,SaaS,GBP,BILL_58_B,COMPANY_B-892309,COMPANY_B,4659.07,TXN Merchant_4644 UZZ REF-8CSBRYUK,5,15,BILL_58_B_COMPANY_B-892309
Merchant_4466 DSF,Utilities,Electric,USD,DEPOSIT_84_B,COMPANY_B-154321,COMPANY_B,1762.02,TXN Merchant_4466 DSF REF-GS2TO3YN,7,1,DEPOSIT_84_B_COMPANY_B-154321
Merchant_101 EXW,Food,Store,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,4793.33,TXN Merchant_101 EXW REF-9FSYZM0O,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_1105 SFR,Travel,Electric,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,4275.06,TXN Merchant_1105 SFR REF-E5WTT1GW,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_2699 FMR,Consulting,Store,INR,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,3325.32,TXN Merchant_2699 FMR REF-YZD0374X,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_3261 JAP,Travel,Electric,INR,DEPOSIT_84_B,COMPANY_B-776541,COMPANY_B,2888.56,TXN Merchant_3261 JAP REF-N7GVHX0S,7,12,DEPOSIT_84_B_COMPANY_B-776541
Merchant_3048 KLN,Consulting,SaaS,EUR,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,2189.64,TXN Merchant_3048 KLN REF-JFHSFHOL,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_2431 XZV,Tech,Hotel,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,1916.11,TXN Merchant_2431 XZV REF-BY9TRML7,17,10,TRANSFER_99_B_COMPANY_B-708067
Merchant_595 QCV,Logistics,SaaS,INR,POS_15_B,COMPANY_B-594378,COMPANY_B,3260.75,TXN Merchant_595 QCV REF-AKFV6IKV,15,9,POS_15_B_COMPANY_B-594378
Merchant_4060 OXF,Logistics,Electric,GBP,TRANSFER_99_B,COMPANY_B-708067,COMPANY_B,661.0,TXN Merchant_4060 OXF REF-HE9AXB2M,17,10,TRANSFER_99_B_COMPANY_B-708067
Merchant_1202 ROA,Consulting,Uber,GBP,ADJUSTMENT_5_B,COMPANY_B-154321,COMPANY_B,3147.77,TXN Merchant_1202 ROA REF-K39ZL7G2,1,1,ADJUSTMENT_5_B_COMPANY_B-154321
Merchant_4669 NBY,Retail,SaaS,EUR,BILL_58_B,COMPANY_B-219430,COMPANY_B,290.22,TXN Merchant_4669 NBY REF-3ACPF1SO,5,3,BILL_58_B_COMPANY_B-219430
Merchant_3507 FTV,Logistics,SaaS,GBP,POS_15_B,COMPANY_B-594378,COMPANY_B,1825.2,TXN Merchant_3507 FTV REF-7NSETB5B,15,9,POS_15_B_COMPANY_B-594378
Merchant_2280 CIH,Food,Electric,USD,FEE_52_B,COMPANY_B-384247,COMPANY_B,156.3,TXN Merchant_2280 CIH REF-E7VXUT5Z,8,5,FEE_52_B_COMPANY_B-384247
Merchant_1105 SFR,Travel,Electric,GBP,INTEREST_93_B,COMPANY_B-795545,COMPANY_B,4691.99,TXN Merchant_1105 SFR REF-RCQQBGHB,13,13,INTEREST_93_B_COMPANY_B-795545
Merchant_1511 RPN,Utilities,Store,GBP,FEE_52_B,COMPANY_B-384247,COMPANY_B,4434.74,TXN Merchant_1511 RPN REF-MFL8QW1Y,8,5,FEE_52_B_COMPANY_B-384247
Merchant_1549 MPC,Travel,Electric,GBP,POS_15_B,COMPANY_B-384247,COMPANY_B,3057.37,TXN Merchant_1549 MPC REF-NFI0ZXBW,15,5,POS_15_B_COMPANY_B-384247
Merchant_2498 ROV,Tech,Electric,INR,FEE_68_B,COMPANY_B-895474,COMPANY_B,4353.66,TXN Merchant_2498 ROV REF-JZ46LN12,9,16,FEE_68_B_COMPANY_B-895474
Merchant_2626 ZHK,Retail,SaaS,USD,BILL_4_B,COMPANY_B-105851,COMPANY_B,2299.52,TXN Merchant_2626 ZHK REF-2BTEUKY8,4,0,BILL_4_B_COMPANY_B-105851
Merchant_4106 FYP,Tech,Cafe,INR,TRANSFER_6_B,COMPANY_B-776541,COMPANY_B,3295.26,TXN Merchant_4106 FYP REF-IV63XIF1,16,12,TRANSFER_6_B_COMPANY_B-776541
Merchant_1089 BMM,Retail,Cafe,USD,ADJUSTMENT_82_B,COMPANY_B-207957,COMPANY_B,3247.37,TXN Merchant_1089 BMM REF-ZX8ZYK5G,3,2,ADJUSTMENT_82_B_COMPANY_B-207957
Merchant_595 QCV,Logistics,SaaS,INR,POS_15_B,COMPANY_B-594378,COMPANY_B,1138.85,TXN Merchant_595 QCV REF-DF56ECGN,15,9,POS_15_B_COMPANY_B-594378
