merchant_name,merchant_group,merchant_category,currency,cc_type,cc_code,company_id,amount,description,cc_type_id,cc_code_id,stratify_col
Merchant_314 HLO,Logistics,Hotel,EUR,INTEREST_85_C,COMPANY_C-608678,COMPANY_C,43.21,TXN Merchant_314 HLO REF-GB6NK3PC,5,8,INTEREST_85_C_COMPANY_C-608678
Merchant_4586 VTI,Tech,Airline,INR,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,733.98,TXN Merchant_4586 VTI REF-X9XPMGCF,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_2102 KPN,Food,Uber,USD,BILL_96_C,COMPANY_C-684073,COMPANY_C,157.12,TXN Merchant_2102 KPN REF-H93D0Q2Q,1,9,BILL_96_C_COMPANY_C-684073
Merchant_1334 WTN,Retail,Hotel,EUR,ONLINE_31_C,COMPANY_C-684073,COMPANY_C,1587.17,TXN Merchant_1334 WTN REF-YTAAE513,6,9,ONLINE_31_C_COMPANY_C-684073
Merchant_753 RMV,Consulting,Electric,USD,REFUND_11_C,COMPANY_C-919610,COMPANY_C,1100.53,TXN Merchant_753 RMV REF-KNCEPNH0,8,14,REFUND_11_C_COMPANY_C-919610
Merchant_3231 YGX,Utilities,Electric,EUR,INTEREST_47_C,COMPANY_C-684073,COMPANY_C,4767.76,TXN Merchant_3231 YGX REF-8I12B5J4,3,9,INTEREST_47_C_COMPANY_C-684073
Merchant_3048 QAF,Travel,SaaS,USD,REFUND_28_C,COMPANY_C-608678,COMPANY_C,1085.18,TXN Merchant_3048 QAF REF-PBOH0GG0,9,8,REFUND_28_C_COMPANY_C-608678
Merchant_1267 SLY,Travel,SaaS,USD,REFUND_41_C,COMPANY_C-919610,COMPANY_C,4586.23,TXN Merchant_1267 SLY REF-QK96L2LK,10,14,REFUND_41_C_COMPANY_C-919610
Merchant_2640 CEO,Retail,Store,GBP,BILL_96_C,COMPANY_C-142907,COMPANY_C,3612.13,TXN Merchant_2640 CEO REF-7L15ORVA,1,1,BILL_96_C_COMPANY_C-142907
Merchant_4502 XCH,Travel,Uber,INR,FEE_93_C,COMPANY_C-771754,COMPANY_C,1471.87,TXN Merchant_4502 XCH REF-6HFQSUX6,2,12,FEE_93_C_COMPANY_C-771754
Merchant_3678 EJK,Food,Cafe,EUR,INTEREST_47_C,COMPANY_C-725545,COMPANY_C,2332.89,TXN Merchant_3678 EJK REF-XWFHXXDJ,3,10,INTEREST_47_C_COMPANY_C-725545
Merchant_2005 GOB,Tech,Airline,USD,ONLINE_31_C,COMPANY_C-237489,COMPANY_C,3631.17,TXN Merchant_2005 GOB REF-8N985UIX,6,3,ONLINE_31_C_COMPANY_C-237489
Merchant_1479 WCD,Travel,Hotel,GBP,ONLINE_31_C,COMPANY_C-237489,COMPANY_C,1738.11,TXN Merchant_1479 WCD REF-9C0B60RO,6,3,ONLINE_31_C_COMPANY_C-237489
Merchant_3701 YOA,Food,Airline,EUR,REFUND_11_C,COMPANY_C-919610,COMPANY_C,3435.09,TXN Merchant_3701 YOA REF-GVKTW95T,8,14,REFUND_11_C_COMPANY_C-919610
Merchant_2494 MAB,Tech,Store,GBP,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,2118.12,TXN Merchant_2494 MAB REF-2AKBNJ8E,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_637 ZAQ,Tech,SaaS,EUR,BILL_96_C,COMPANY_C-142907,COMPANY_C,2359.58,TXN Merchant_637 ZAQ REF-HA3QBA3Z,1,1,BILL_96_C_COMPANY_C-142907
Merchant_449 SNV,Travel,Uber,INR,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,1641.23,TXN Merchant_449 SNV REF-EVE697X6,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_753 RMV,Consulting,Electric,USD,REFUND_11_C,COMPANY_C-919610,COMPANY_C,4155.48,TXN Merchant_753 RMV REF-9YAAFZLZ,8,14,REFUND_11_C_COMPANY_C-919610
Merchant_4502 XCH,Travel,Uber,INR,FEE_93_C,COMPANY_C-771754,COMPANY_C,4847.69,TXN Merchant_4502 XCH REF-MWTG1LG2,2,12,FEE_93_C_COMPANY_C-771754
Merchant_4237 FUL,Utilities,Uber,EUR,ONLINE_31_C,COMPANY_C-237489,COMPANY_C,2989.03,TXN Merchant_4237 FUL REF-Z82Y709Q,6,3,ONLINE_31_C_COMPANY_C-237489
Merchant_3985 KCN,Logistics,Cafe,EUR,ADJUSTMENT_26_C,COMPANY_C-994015,COMPANY_C,3990.2,TXN Merchant_3985 KCN REF-NFCKWDD6,0,16,ADJUSTMENT_26_C_COMPANY_C-994015
Merchant_4826 ZBA,Retail,Cafe,USD,INTEREST_54_C,COMPANY_C-459282,COMPANY_C,4356.89,TXN Merchant_4826 ZBA REF-EURSGUNQ,4,5,INTEREST_54_C_COMPANY_C-459282
Merchant_1485 NOW,Food,Airline,EUR,INTEREST_85_C,COMPANY_C-608678,COMPANY_C,2065.38,TXN Merchant_1485 NOW REF-HPTMP3I1,5,8,INTEREST_85_C_COMPANY_C-608678
Merchant_3736 XLD,Logistics,Cafe,GBP,INTEREST_54_C,COMPANY_C-142907,COMPANY_C,174.06,TXN Merchant_3736 XLD REF-WKV2AD7F,4,1,INTEREST_54_C_COMPANY_C-142907
Merchant_4578 TQT,Travel,Airline,EUR,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,4069.89,TXN Merchant_4578 TQT REF-2I1K7QIL,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_4286 RCO,Utilities,Cafe,GBP,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,4647.3,TXN Merchant_4286 RCO REF-1OAZBRM3,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_1446 OXA,Retail,Airline,GBP,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,4169.24,TXN Merchant_1446 OXA REF-KX7HGQL2,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_767 CGR,Utilities,Uber,INR,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,3289.11,TXN Merchant_767 CGR REF-OMR6DFMT,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_2193 SNP,Logistics,Electric,GBP,WITHDRAWAL_14_C,COMPANY_C-892494,COMPANY_C,773.37,TXN Merchant_2193 SNP REF-L2UYQE26,13,13,WITHDRAWAL_14_C_COMPANY_C-892494
Merchant_193 NYG,Tech,Cafe,GBP,WITHDRAWAL_58_C,COMPANY_C-520557,COMPANY_C,3237.08,TXN Merchant_193 NYG REF-B49M2N0X,14,7,WITHDRAWAL_58_C_COMPANY_C-520557
Merchant_3676 AIR,Retail,Electric,EUR,FEE_93_C,COMPANY_C-771754,COMPANY_C,339.65,TXN Merchant_3676 AIR REF-BYMFUUZX,2,12,FEE_93_C_COMPANY_C-771754
Merchant_1015 BQR,Logistics,SaaS,USD,REFUND_11_C,COMPANY_C-919610,COMPANY_C,2240.31,TXN Merchant_1015 BQR REF-0KK0YAI2,8,14,REFUND_11_C_COMPANY_C-919610
Merchant_2625 JZI,Logistics,Store,INR,INTEREST_47_C,COMPANY_C-994015,COMPANY_C,4172.92,TXN Merchant_2625 JZI REF-W3P5ZMJ3,3,16,INTEREST_47_C_COMPANY_C-994015
Merchant_253 DXR,Consulting,Hotel,INR,FEE_93_C,COMPANY_C-993329,COMPANY_C,3827.25,TXN Merchant_253 DXR REF-FEVH695E,2,15,FEE_93_C_COMPANY_C-993329
Merchant_4382 UNJ,Tech,Uber,INR,INTEREST_54_C,COMPANY_C-142907,COMPANY_C,4175.35,TXN Merchant_4382 UNJ REF-EJFJTRYO,4,1,INTEREST_54_C_COMPANY_C-142907
Merchant_4379 HFR,Retail,Airline,GBP,FEE_93_C,COMPANY_C-771754,COMPANY_C,3196.73,TXN Merchant_4379 HFR REF-GSYA2N77,2,12,FEE_93_C_COMPANY_C-771754
Merchant_3430 QGR,Logistics,Electric,USD,REFUND_11_C,COMPANY_C-160189,COMPANY_C,4402.08,TXN Merchant_3430 QGR REF-8APMA2WW,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_4473 CJY,Tech,Electric,GBP,INTEREST_47_C,COMPANY_C-725545,COMPANY_C,2765.35,TXN Merchant_4473 CJY REF-O0I3MJJL,3,10,INTEREST_47_C_COMPANY_C-725545
Merchant_2203 GGC,Tech,Uber,INR,REFUND_41_C,COMPANY_C-919610,COMPANY_C,3462.1,TXN Merchant_2203 GGC REF-M9EO6ABX,10,14,REFUND_41_C_COMPANY_C-919610
Merchant_4517 GPZ,Food,Uber,GBP,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,4162.38,TXN Merchant_4517 GPZ REF-CQ96UGY8,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_3307 EMY,Tech,Airline,EUR,ADJUSTMENT_26_C,COMPANY_C-994015,COMPANY_C,1478.13,TXN Merchant_3307 EMY REF-JZ4PSZ6K,0,16,ADJUSTMENT_26_C_COMPANY_C-994015
Merchant_1420 QBK,Logistics,Uber,EUR,WITHDRAWAL_58_C,COMPANY_C-520557,COMPANY_C,3419.81,TXN Merchant_1420 QBK REF-27Q05TB5,14,7,WITHDRAWAL_58_C_COMPANY_C-520557
Merchant_1080 NNC,Utilities,Hotel,EUR,INTEREST_54_C,COMPANY_C-459282,COMPANY_C,3319.36,TXN Merchant_1080 NNC REF-H81N0BRB,4,5,INTEREST_54_C_COMPANY_C-459282
Merchant_1420 QBK,Logistics,Uber,EUR,WITHDRAWAL_58_C,COMPANY_C-520557,COMPANY_C,1671.37,TXN Merchant_1420 QBK REF-4OSMPW33,14,7,WITHDRAWAL_58_C_COMPANY_C-520557
Merchant_74 GDK,Food,Electric,GBP,ONLINE_83_C,COMPANY_C-740502,COMPANY_C,3264.86,TXN Merchant_74 GDK REF-B40O23OR,7,11,ONLINE_83_C_COMPANY_C-740502
Merchant_2035 XMI,Travel,Uber,EUR,REFUND_11_C,COMPANY_C-361663,COMPANY_C,1729.18,TXN Merchant_2035 XMI REF-4E5UWB5S,8,4,REFUND_11_C_COMPANY_C-361663
Merchant_1980 ATY,Utilities,SaaS,GBP,REFUND_41_C,COMPANY_C-993329,COMPANY_C,2139.22,TXN Merchant_1980 ATY REF-R5ZMSVC5,10,15,REFUND_41_C_COMPANY_C-993329
Merchant_2632 YKC,Food,Store,INR,INTEREST_47_C,COMPANY_C-684073,COMPANY_C,2640.21,TXN Merchant_2632 YKC REF-BILS85MO,3,9,INTEREST_47_C_COMPANY_C-684073
Merchant_2632 YKC,Food,Store,INR,INTEREST_47_C,COMPANY_C-684073,COMPANY_C,3182.82,TXN Merchant_2632 YKC REF-J97BZTWF,3,9,INTEREST_47_C_COMPANY_C-684073
Merchant_4920 GYX,Consulting,Uber,EUR,ONLINE_31_C,COMPANY_C-684073,COMPANY_C,926.92,TXN Merchant_4920 GYX REF-R45B7BNQ,6,9,ONLINE_31_C_COMPANY_C-684073
Merchant_3329 GVE,Consulting,SaaS,USD,ONLINE_31_C,COMPANY_C-684073,COMPANY_C,1889.82,TXN Merchant_3329 GVE REF-4YWPCGQF,6,9,ONLINE_31_C_COMPANY_C-684073
Merchant_4237 FUL,Utilities,Uber,EUR,ONLINE_31_C,COMPANY_C-237489,COMPANY_C,3900.88,TXN Merchant_4237 FUL REF-HI3U9BC9,6,3,ONLINE_31_C_COMPANY_C-237489
Merchant_3676 AIR,Retail,Electric,EUR,FEE_93_C,COMPANY_C-771754,COMPANY_C,3480.44,TXN Merchant_3676 AIR REF-M8ZI8LP1,2,12,FEE_93_C_COMPANY_C-771754
Merchant_687 RDK,Food,Cafe,GBP,REFUND_11_C,COMPANY_C-361663,COMPANY_C,3971.85,TXN Merchant_687 RDK REF-U6IOVO18,8,4,REFUND_11_C_COMPANY_C-361663
Merchant_763 DNO,Tech,Electric,INR,ADJUSTMENT_26_C,COMPANY_C-994015,COMPANY_C,2794.93,TXN Merchant_763 DNO REF-WVVCK1PK,0,16,ADJUSTMENT_26_C_COMPANY_C-994015
Merchant_3000 YHO,Tech,Airline,INR,REFUND_11_C,COMPANY_C-160189,COMPANY_C,3988.91,TXN Merchant_3000 YHO REF-UPAYTQPH,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_2203 GGC,Tech,Uber,INR,REFUND_41_C,COMPANY_C-919610,COMPANY_C,4069.06,TXN Merchant_2203 GGC REF-VFEYX5RS,10,14,REFUND_41_C_COMPANY_C-919610
Merchant_1420 QBK,Logistics,Uber,EUR,WITHDRAWAL_58_C,COMPANY_C-520557,COMPANY_C,2679.67,TXN Merchant_1420 QBK REF-VZ74S07E,14,7,WITHDRAWAL_58_C_COMPANY_C-520557
Merchant_4920 GYX,Consulting,Uber,EUR,ONLINE_31_C,COMPANY_C-684073,COMPANY_C,2440.89,TXN Merchant_4920 GYX REF-YYW5249A,6,9,ONLINE_31_C_COMPANY_C-684073
Merchant_1958 KDN,Tech,Uber,INR,REFUND_11_C,COMPANY_C-160189,COMPANY_C,3423.55,TXN Merchant_1958 KDN REF-6ETKRNCC,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_3809 POQ,Consulting,Uber,EUR,REFUND_41_C,COMPANY_C-919610,COMPANY_C,2278.84,TXN Merchant_3809 POQ REF-TUN6E7CG,10,14,REFUND_41_C_COMPANY_C-919610
Merchant_4645 MHS,Retail,Hotel,GBP,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,3967.55,TXN Merchant_4645 MHS REF-EO7PTK61,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_4158 AEU,Consulting,Electric,EUR,BILL_96_C,COMPANY_C-361663,COMPANY_C,126.51,TXN Merchant_4158 AEU REF-1RSQJI6J,1,4,BILL_96_C_COMPANY_C-361663
Merchant_84 KTH,Food,SaaS,EUR,FEE_93_C,COMPANY_C-993329,COMPANY_C,1976.75,TXN Merchant_84 KTH REF-12VLB706,2,15,FEE_93_C_COMPANY_C-993329
Merchant_2679 QJZ,Logistics,SaaS,EUR,BILL_96_C,COMPANY_C-142907,COMPANY_C,3105.57,TXN Merchant_2679 QJZ REF-64TP84NE,1,1,BILL_96_C_COMPANY_C-142907
Merchant_3296 SSK,Logistics,Uber,EUR,ADJUSTMENT_26_C,COMPANY_C-994015,COMPANY_C,4340.56,TXN Merchant_3296 SSK REF-53B5S4EU,0,16,ADJUSTMENT_26_C_COMPANY_C-994015
Merchant_4502 XCH,Travel,Uber,INR,FEE_93_C,COMPANY_C-771754,COMPANY_C,3823.5,TXN Merchant_4502 XCH REF-YKA84KJT,2,12,FEE_93_C_COMPANY_C-771754
Merchant_845 RSY,Tech,SaaS,GBP,REFUND_11_C,COMPANY_C-361663,COMPANY_C,3472.67,TXN Merchant_845 RSY REF-59OO26M3,8,4,REFUND_11_C_COMPANY_C-361663
Merchant_3988 CSW,Food,Hotel,EUR,FEE_93_C,COMPANY_C-993329,COMPANY_C,1210.61,TXN Merchant_3988 CSW REF-0SC2PJGE,2,15,FEE_93_C_COMPANY_C-993329
Merchant_3988 CSW,Food,Hotel,EUR,FEE_93_C,COMPANY_C-993329,COMPANY_C,4849.68,TXN Merchant_3988 CSW REF-YEEZZPNF,2,15,FEE_93_C_COMPANY_C-993329
Merchant_152 QPT,Utilities,Cafe,GBP,ADJUSTMENT_26_C,COMPANY_C-994015,COMPANY_C,4789.26,TXN Merchant_152 QPT REF-KZ4MEKIE,0,16,ADJUSTMENT_26_C_COMPANY_C-994015
Merchant_1336 GRB,Utilities,Uber,EUR,ONLINE_31_C,COMPANY_C-237489,COMPANY_C,4987.61,TXN Merchant_1336 GRB REF-ZPK533VI,6,3,ONLINE_31_C_COMPANY_C-237489
Merchant_3115 JHY,Consulting,Electric,USD,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,1862.07,TXN Merchant_3115 JHY REF-LFYLWHHO,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_767 CGR,Utilities,Uber,INR,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,4829.86,TXN Merchant_767 CGR REF-B11Q5XM7,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_4586 VTI,Tech,Airline,INR,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,571.01,TXN Merchant_4586 VTI REF-WIITMLWM,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_535 VMU,Food,Store,INR,REFUND_90_C,COMPANY_C-993329,COMPANY_C,3220.34,TXN Merchant_535 VMU REF-TA33CVHL,12,15,REFUND_90_C_COMPANY_C-993329
Merchant_1765 LKD,Logistics,Hotel,USD,REFUND_28_C,COMPANY_C-608678,COMPANY_C,2862.4,TXN Merchant_1765 LKD REF-8KXGGTJ1,9,8,REFUND_28_C_COMPANY_C-608678
Merchant_1978 ITF,Travel,SaaS,USD,REFUND_11_C,COMPANY_C-160189,COMPANY_C,426.52,TXN Merchant_1978 ITF REF-P053CHWI,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_1765 LKD,Logistics,Hotel,USD,REFUND_28_C,COMPANY_C-608678,COMPANY_C,3214.57,TXN Merchant_1765 LKD REF-5ZP91C4H,9,8,REFUND_28_C_COMPANY_C-608678
Merchant_3951 QRT,Utilities,Hotel,INR,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,1129.54,TXN Merchant_3951 QRT REF-4JS4BBOZ,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_2071 RXU,Tech,Airline,USD,REFUND_41_C,COMPANY_C-892494,COMPANY_C,3618.99,TXN Merchant_2071 RXU REF-7DI54RLQ,10,13,REFUND_41_C_COMPANY_C-892494
Merchant_449 SNV,Travel,Uber,INR,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,1800.47,TXN Merchant_449 SNV REF-6RYQXOZJ,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_3303 YZV,Retail,Uber,EUR,INTEREST_47_C,COMPANY_C-132039,COMPANY_C,4109.38,TXN Merchant_3303 YZV REF-8EUNYV85,3,0,INTEREST_47_C_COMPANY_C-132039
Merchant_2494 MAB,Tech,Store,GBP,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,3930.16,TXN Merchant_2494 MAB REF-VMISZFFF,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_549 TLA,Travel,Uber,EUR,FEE_93_C,COMPANY_C-919610,COMPANY_C,670.0,TXN Merchant_549 TLA REF-MOEQ203I,2,14,FEE_93_C_COMPANY_C-919610
Merchant_4249 QWI,Utilities,Uber,INR,INTEREST_47_C,COMPANY_C-520557,COMPANY_C,1357.78,TXN Merchant_4249 QWI REF-S98G3STE,3,7,INTEREST_47_C_COMPANY_C-520557
Merchant_2231 CSO,Travel,Uber,EUR,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,2720.57,TXN Merchant_2231 CSO REF-6SCO0NA4,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_3307 EMY,Tech,Airline,EUR,ADJUSTMENT_26_C,COMPANY_C-994015,COMPANY_C,2190.57,TXN Merchant_3307 EMY REF-GDU6WH2A,0,16,ADJUSTMENT_26_C_COMPANY_C-994015
Merchant_2366 TQE,Consulting,Hotel,INR,REFUND_62_C,COMPANY_C-500126,COMPANY_C,4656.55,TXN Merchant_2366 TQE REF-PN5CNZ8O,11,6,REFUND_62_C_COMPANY_C-500126
Merchant_2514 GJH,Logistics,SaaS,EUR,ONLINE_83_C,COMPANY_C-725545,COMPANY_C,2893.82,TXN Merchant_2514 GJH REF-DBNOGR9D,7,10,ONLINE_83_C_COMPANY_C-725545
Merchant_2911 TQU,Logistics,Uber,EUR,INTEREST_54_C,COMPANY_C-142907,COMPANY_C,295.95,TXN Merchant_2911 TQU REF-I7K64QQ5,4,1,INTEREST_54_C_COMPANY_C-142907
Merchant_2625 JZI,Logistics,Store,INR,INTEREST_47_C,COMPANY_C-994015,COMPANY_C,1965.46,TXN Merchant_2625 JZI REF-G859Y738,3,16,INTEREST_47_C_COMPANY_C-994015
Merchant_892 ELM,Consulting,Airline,EUR,FEE_93_C,COMPANY_C-993329,COMPANY_C,3132.41,TXN Merchant_892 ELM REF-61PRTCZD,2,15,FEE_93_C_COMPANY_C-993329
Merchant_753 RMV,Consulting,Electric,USD,REFUND_11_C,COMPANY_C-919610,COMPANY_C,4969.96,TXN Merchant_753 RMV REF-VFR22NUE,8,14,REFUND_11_C_COMPANY_C-919610
Merchant_2545 SCA,Retail,Hotel,GBP,REFUND_11_C,COMPANY_C-132039,COMPANY_C,4218.13,TXN Merchant_2545 SCA REF-E8WMWDQY,8,0,REFUND_11_C_COMPANY_C-132039
Merchant_3000 YHO,Tech,Airline,INR,REFUND_11_C,COMPANY_C-160189,COMPANY_C,4640.43,TXN Merchant_3000 YHO REF-7LNVV9CF,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_4473 CJY,Tech,Electric,GBP,INTEREST_47_C,COMPANY_C-725545,COMPANY_C,4469.67,TXN Merchant_4473 CJY REF-JCFXDUUZ,3,10,INTEREST_47_C_COMPANY_C-725545
Merchant_2071 RXU,Tech,Airline,USD,REFUND_41_C,COMPANY_C-892494,COMPANY_C,3640.55,TXN Merchant_2071 RXU REF-PYI43OCV,10,13,REFUND_41_C_COMPANY_C-892494
Merchant_4249 QWI,Utilities,Uber,INR,INTEREST_47_C,COMPANY_C-520557,COMPANY_C,2467.99,TXN Merchant_4249 QWI REF-C8LZ2VZB,3,7,INTEREST_47_C_COMPANY_C-520557
Merchant_3667 CQQ,Travel,Hotel,USD,REFUND_11_C,COMPANY_C-132039,COMPANY_C,515.45,TXN Merchant_3667 CQQ REF-O2LIOHF5,8,0,REFUND_11_C_COMPANY_C-132039
Merchant_2432 RYO,Tech,SaaS,GBP,WITHDRAWAL_58_C,COMPANY_C-361663,COMPANY_C,828.12,TXN Merchant_2432 RYO REF-N2W8UDUF,14,4,WITHDRAWAL_58_C_COMPANY_C-361663
Merchant_3329 GVE,Consulting,SaaS,USD,ONLINE_31_C,COMPANY_C-684073,COMPANY_C,3015.38,TXN Merchant_3329 GVE REF-9JWJ290O,6,9,ONLINE_31_C_COMPANY_C-684073
Merchant_3466 FIW,Tech,Cafe,GBP,INTEREST_47_C,COMPANY_C-725545,COMPANY_C,2133.09,TXN Merchant_3466 FIW REF-EXC7LZI0,3,10,INTEREST_47_C_COMPANY_C-725545
Merchant_2304 HIM,Retail,Uber,GBP,WITHDRAWAL_58_C,COMPANY_C-520557,COMPANY_C,962.13,TXN Merchant_2304 HIM REF-MK5G6TRW,14,7,WITHDRAWAL_58_C_COMPANY_C-520557
Merchant_4379 HFR,Retail,Airline,GBP,FEE_93_C,COMPANY_C-771754,COMPANY_C,2303.14,TXN Merchant_4379 HFR REF-464N0ISH,2,12,FEE_93_C_COMPANY_C-771754
Merchant_3392 BXZ,Utilities,Uber,INR,REFUND_41_C,COMPANY_C-725545,COMPANY_C,33.22,TXN Merchant_3392 BXZ REF-QCGUNEQW,10,10,REFUND_41_C_COMPANY_C-725545
Merchant_1435 QNZ,Tech,SaaS,INR,REFUND_90_C,COMPANY_C-994015,COMPANY_C,638.47,TXN Merchant_1435 QNZ REF-J629XBDS,12,16,REFUND_90_C_COMPANY_C-994015
Merchant_4601 UNH,Logistics,Airline,USD,FEE_93_C,COMPANY_C-919610,COMPANY_C,3085.55,TXN Merchant_4601 UNH REF-BRQCLD8A,2,14,FEE_93_C_COMPANY_C-919610
Merchant_4363 OHE,Utilities,Airline,GBP,BILL_96_C,COMPANY_C-684073,COMPANY_C,2624.99,TXN Merchant_4363 OHE REF-TP0XXS5Z,1,9,BILL_96_C_COMPANY_C-684073
Merchant_3368 YFD,Retail,Store,GBP,REFUND_62_C,COMPANY_C-500126,COMPANY_C,4660.52,TXN Merchant_3368 YFD REF-CYCHOADY,11,6,REFUND_62_C_COMPANY_C-500126
Merchant_4502 XCH,Travel,Uber,INR,FEE_93_C,COMPANY_C-771754,COMPANY_C,3382.05,TXN Merchant_4502 XCH REF-4YM7XX6X,2,12,FEE_93_C_COMPANY_C-771754
Merchant_687 RDK,Food,Cafe,GBP,REFUND_11_C,COMPANY_C-361663,COMPANY_C,2981.98,TXN Merchant_687 RDK REF-RKPLEZGJ,8,4,REFUND_11_C_COMPANY_C-361663
Merchant_3570 GYD,Retail,Electric,GBP,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,4960.44,TXN Merchant_3570 GYD REF-CQ60A0IA,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_396 MSJ,Tech,Store,INR,REFUND_11_C,COMPANY_C-919610,COMPANY_C,4112.89,TXN Merchant_396 MSJ REF-7WN25UAP,8,14,REFUND_11_C_COMPANY_C-919610
Merchant_4613 PBJ,Tech,Store,EUR,REFUND_90_C,COMPANY_C-994015,COMPANY_C,28.67,TXN Merchant_4613 PBJ REF-VVEKXWTQ,12,16,REFUND_90_C_COMPANY_C-994015
Merchant_434 PHE,Travel,Uber,INR,REFUND_41_C,COMPANY_C-892494,COMPANY_C,1369.24,TXN Merchant_434 PHE REF-IT5Q413N,10,13,REFUND_41_C_COMPANY_C-892494
Merchant_2514 GJH,Logistics,SaaS,EUR,ONLINE_83_C,COMPANY_C-725545,COMPANY_C,4773.18,TXN Merchant_2514 GJH REF-I4VZHUAF,7,10,ONLINE_83_C_COMPANY_C-725545
Merchant_4645 MHS,Retail,Hotel,GBP,INTEREST_54_C,COMPANY_C-160189,COMPANY_C,3467.49,TXN Merchant_4645 MHS REF-QYMF15EY,4,2,INTEREST_54_C_COMPANY_C-160189
Merchant_845 RSY,Tech,SaaS,GBP,REFUND_11_C,COMPANY_C-361663,COMPANY_C,920.28,TXN Merchant_845 RSY REF-PCCFCPWZ,8,4,REFUND_11_C_COMPANY_C-361663
Merchant_240 BBF,Tech,SaaS,EUR,REFUND_11_C,COMPANY_C-160189,COMPANY_C,4558.15,TXN Merchant_240 BBF REF-9DXPECID,8,2,REFUND_11_C_COMPANY_C-160189
Merchant_2545 SCA,Retail,Hotel,GBP,REFUND_11_C,COMPANY_C-132039,COMPANY_C,1362.41,TXN Merchant_2545 SCA REF-KAGSSJIS,8,0,REFUND_11_C_COMPANY_C-132039
Merchant_3678 EJK,Food,Cafe,EUR,INTEREST_47_C,COMPANY_C-725545,COMPANY_C,625.43,TXN Merchant_3678 EJK REF-WKKTO948,3,10,INTEREST_47_C_COMPANY_C-725545
Merchant_248 KGH,Tech,Store,EUR,ONLINE_83_C,COMPANY_C-725545,COMPANY_C,404.08,TXN Merchant_248 KGH REF-TQPRRX9V,7,10,ONLINE_83_C_COMPANY_C-725545
Merchant_4502 XCH,Travel,Uber,INR,FEE_93_C,COMPANY_C-771754,COMPANY_C,4425.05,TXN Merchant_4502 XCH REF-LW9ZHK58,2,12,FEE_93_C_COMPANY_C-771754
Merchant_2186 LRP,Utilities,Store,USD,INTEREST_85_C,COMPANY_C-608678,COMPANY_C,2646.87,TXN Merchant_2186 LRP REF-BL87DSQ1,5,8,INTEREST_85_C_COMPANY_C-608678
Merchant_2601 RQN,Logistics,Cafe,USD,REFUND_90_C,COMPANY_C-994015,COMPANY_C,2998.57,TXN Merchant_2601 RQN REF-QX4OT4DS,12,16,REFUND_90_C_COMPANY_C-994015
Merchant_4578 TQT,Travel,Airline,EUR,ADJUSTMENT_26_C,COMPANY_C-132039,COMPANY_C,3293.53,TXN Merchant_4578 TQT REF-0MVDLRLC,0,0,ADJUSTMENT_26_C_COMPANY_C-132039
Merchant_1267 SLY,Travel,SaaS,USD,REFUND_41_C,COMPANY_C-919610,COMPANY_C,2679.84,TXN Merchant_1267 SLY REF-SJANPQHM,10,14,REFUND_41_C_COMPANY_C-919610
