merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Finance,Brown-Houston zlg,Wire_FFW,37094,12,15,Wire_FFW_37094
Construction,"Martinez, Simpson and Bowman bwe",Wire_FFW,35743,12,13,Wire_FFW_35743
Energy,Casey and Sons jpx,ACH_SMW,33319,1,7,ACH_SMW_33319
Retail,"Dalton, Jackson and Underwood aah",Auto_RSY,39331,5,23,Auto_RSY_39331
Legal,Morgan-Matthews upq,ACH_SMW,33319,1,7,ACH_SMW_33319
Energy,Vega-Lewis sog,Auto_RSY,32927,5,4,Auto_RSY_32927
Media,Griffin Group lro,Auto_RSY,32772,5,2,Auto_RSY_32772
Energy,Gonzales PLC vdv,Auto_RSY,32927,5,4,Auto_RSY_32927
Media,"Wilkins, Ramirez and Cook ica",Auto_LVC,38735,4,19,Auto_LVC_38735
Retail,"Friedman, Jackson and Medina krn",Fee_LDP,35634,7,12,Fee_LDP_35634
Education,"Thomas, Garcia and Lewis wwx",Fee_CHW,35497,6,11,Fee_CHW_35497
Telecom,"Bates, Nunez and Kramer ckx",Auto_RSY,32772,5,2,Auto_RSY_32772
Finance,Miller-Gonzalez bvc,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Finance,Butler-Gomez fis,Auto_RSY,33145,5,5,Auto_RSY_33145
Finance,"Smith, Sanchez and Taylor nzi",Auto_RSY,33731,5,8,Auto_RSY_33731
Retail,Byrd Group rqs,Auto_RSY,37873,5,18,Auto_RSY_37873
Legal,Clark Group zpm,Auto_LVC,40913,4,25,Auto_LVC_40913
Construction,"Foster, Young and Whitney drq",Fee_CHW,35497,6,11,Fee_CHW_35497
Real Estate,Perry Group hpm,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Education,Lewis Group vpv,Auto_RSY,33145,5,5,Auto_RSY_33145
Legal,Brooks Group lin,Auto_RSY,32927,5,4,Auto_RSY_32927
Media,"Atkinson, Miller and Rose dgq",ACH_UTR,32404,2,0,ACH_UTR_32404
Construction,Gilmore-Bryant ndl,Wire_CHB,32496,11,1,Wire_CHB_32496
Legal,Nguyen-Washington xnf,Auto_RSY,37873,5,18,Auto_RSY_37873
Media,Chapman-Carter sne,Auto_RSY,32927,5,4,Auto_RSY_32927
Media,Kaufman Inc svs,Fee_CHW,39116,6,22,Fee_CHW_39116
Education,Smith Inc peg,Auto_BZE,39641,3,24,Auto_BZE_39641
Media,"Johnson, Peters and Burton klu",Wire_FFW,37094,12,15,Wire_FFW_37094
Manufacturing,"Klein, Johnson and Anderson vhl",Transfer_CNP,37153,9,16,Transfer_CNP_37153
Finance,West and Sons lys,Auto_RSY,33731,5,8,Auto_RSY_33731
Construction,Marsh Ltd bwk,Wire_FFW,35743,12,13,Wire_FFW_35743
Energy,Frazier LLC rcv,Wire_CHB,38735,11,19,Wire_CHB_38735
Media,Kaufman Inc svs,Fee_CHW,39116,6,22,Fee_CHW_39116
Education,Neal Ltd pot,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Construction,"Irwin, Wilson and Reese skd",Auto_RSY,39331,5,23,Auto_RSY_39331
Energy,Wood-Hill cad,Auto_RSY,39331,5,23,Auto_RSY_39331
Legal,Bond and Sons dgr,Auto_LVC,38735,4,19,Auto_LVC_38735
Telecom,"Gamble, Smith and Walter ofk",Fee_CHW,39116,6,22,Fee_CHW_39116
Legal,Wong-Hughes gpz,Wire_FFW,39013,12,21,Wire_FFW_39013
Education,"White, Hayes and Allen xoy",Auto_RSY,33731,5,8,Auto_RSY_33731
Media,"Wilkins, Ramirez and Cook ica",Auto_LVC,38735,4,19,Auto_LVC_38735
Real Estate,Rojas LLC llf,Fee_LDP,35634,7,12,Fee_LDP_35634
Legal,Brooks Group lin,Auto_RSY,32927,5,4,Auto_RSY_32927
Construction,Reese Ltd czc,Auto_BZE,34965,3,10,Auto_BZE_34965
Education,"White, Hayes and Allen xoy",Auto_RSY,33731,5,8,Auto_RSY_33731
Legal,"Hernandez, Everett and Sims ekz",Transfer_CNP,37153,9,16,Transfer_CNP_37153
Construction,Franklin-Johnson yqf,ACH_UTR,32404,2,0,ACH_UTR_32404
Media,Kaufman Inc svs,Fee_CHW,39116,6,22,Fee_CHW_39116
Education,Smith Inc peg,Auto_BZE,39641,3,24,Auto_BZE_39641
Education,"Pollard, Cruz and Cruz pks",POS_DVH,36575,8,14,POS_DVH_36575
Legal,Dennis-Obrien inb,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Finance,Miller and Sons ema,Auto_LVC,40913,4,25,Auto_LVC_40913
Telecom,Lowe-Flores uli,Wire_CHB,35497,11,11,Wire_CHB_35497
Retail,Patel-Peck pli,Wire_FFW,39013,12,21,Wire_FFW_39013
Education,"Greene, Allison and Patton lxq",Auto_LVC,38735,4,19,Auto_LVC_38735
Construction,Figueroa-Steele enx,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Real Estate,"Brady, Castillo and West cva",Auto_RSY,33145,5,5,Auto_RSY_33145
Construction,Conley-Joseph rml,Fee_LDP,35634,7,12,Fee_LDP_35634
Real Estate,Jones LLC aeh,Auto_RSY,39331,5,23,Auto_RSY_39331
Real Estate,Mathews PLC idw,ACH_UTR,32404,2,0,ACH_UTR_32404
Retail,Byrd Group rqs,Auto_RSY,37873,5,18,Auto_RSY_37873
Construction,Carlson LLC tyq,Fee_CHW,39116,6,22,Fee_CHW_39116
Telecom,"Howard, Hunter and Jones sgo",ACH_HNZ,32870,0,3,ACH_HNZ_32870
Telecom,Romero Ltd sav,Wire_CHB,38735,11,19,Wire_CHB_38735
Media,"Johnson, Peters and Burton klu",Wire_FFW,37094,12,15,Wire_FFW_37094
Real Estate,Collins-Watson sdy,ACH_SMW,33256,1,6,ACH_SMW_33256
Education,Castaneda-Lamb mxj,Auto_RSY,39331,5,23,Auto_RSY_39331
Energy,"Fisher, Garcia and Fry ktt",Fee_LDP,35634,7,12,Fee_LDP_35634
Telecom,"Moreno, Valdez and Bowers ueg",ACH_HNZ,37644,0,17,ACH_HNZ_37644
Telecom,Gutierrez Inc qoc,POS_DVH,39008,8,20,POS_DVH_39008
Telecom,"Barnes, Hamilton and Murphy ymm",Auto_BZE,39641,3,24,Auto_BZE_39641
Retail,Zhang Group vgo,Auto_BZE,34965,3,10,Auto_BZE_34965
Telecom,Mercer LLC flx,Auto_LVC,40913,4,25,Auto_LVC_40913
Media,"Gonzalez, Ortiz and Bray pfa",POS_DVH,34062,8,9,POS_DVH_34062
Legal,Roberts Group bfa,Auto_LVC,40913,4,25,Auto_LVC_40913
Energy,"Palmer, Newman and Rogers noe",Wire_CHB,35497,11,11,Wire_CHB_35497
Media,Soto-Carpenter zwq,Wire_CHB,38735,11,19,Wire_CHB_38735
Telecom,Franklin Inc rks,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Construction,Carlson LLC tyq,Fee_CHW,39116,6,22,Fee_CHW_39116
Energy,Wallace PLC sfg,Auto_BZE,39641,3,24,Auto_BZE_39641
Legal,Garcia PLC qcj,Auto_RSY,32927,5,4,Auto_RSY_32927
Legal,Gutierrez-Matthews pvr,ACH_SMW,33256,1,6,ACH_SMW_33256
Education,Arnold-Sullivan lbx,Auto_LVC,40913,4,25,Auto_LVC_40913
Education,Castaneda-Lamb mxj,Auto_RSY,39331,5,23,Auto_RSY_39331
Construction,Franklin-Johnson yqf,ACH_UTR,32404,2,0,ACH_UTR_32404
Media,"Stephens, Melton and Grimes gjr",Auto_RSY,33145,5,5,Auto_RSY_33145
Manufacturing,"Howell, Mendoza and Conley xsf",POS_DVH,36575,8,14,POS_DVH_36575
Finance,"Bell, White and Gomez tbb",Auto_RSY,39331,5,23,Auto_RSY_39331
Media,"Lopez, Payne and Thompson ahq",Wire_CHB,35497,11,11,Wire_CHB_35497
Education,"Brown, Morgan and Jacobs rou",ACH_SMW,33319,1,7,ACH_SMW_33319
Retail,"Reeves, Garcia and White ikl",Wire_FFW,35743,12,13,Wire_FFW_35743
Telecom,Franklin Inc rks,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Real Estate,Dawson LLC zqi,Auto_LVC,40913,4,25,Auto_LVC_40913
Manufacturing,Howard-Leonard liv,Wire_CHB,38735,11,19,Wire_CHB_38735
Finance,Harris-Wright dho,Wire_CHB,38735,11,19,Wire_CHB_38735
Education,"Rojas, Davis and Hudson jos",Auto_RSY,32772,5,2,Auto_RSY_32772
Construction,Miller-Newton njt,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Construction,Roberts Group wft,Auto_RSY,32927,5,4,Auto_RSY_32927
Energy,Hernandez PLC mya,Fee_CHW,39116,6,22,Fee_CHW_39116
Construction,Grant Inc wlp,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Retail,Rodriguez Group qjh,Wire_NMT,37153,13,16,Wire_NMT_37153
Legal,Lambert-Williams jkh,Wire_NMT,37153,13,16,Wire_NMT_37153
Legal,Rogers-Martinez jlk,Wire_FFW,35743,12,13,Wire_FFW_35743
Retail,Mayo LLC iel,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Finance,"Burke, Pierce and Le xhe",POS_DVH,39008,8,20,POS_DVH_39008
Education,Jones-Farrell fhy,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Retail,Byrd Group rqs,Auto_RSY,37873,5,18,Auto_RSY_37873
Legal,"Hernandez, Everett and Sims ekz",Transfer_CNP,37153,9,16,Transfer_CNP_37153
Legal,Orr Group egd,Auto_RSY,39331,5,23,Auto_RSY_39331
Telecom,"Boyd, Medina and Griffith dus",Wire_FFW,37094,12,15,Wire_FFW_37094
Manufacturing,Callahan-Gibson uyn,Wire_NMT,37153,13,16,Wire_NMT_37153
Telecom,"Moss, Smith and Austin evj",Auto_BZE,34965,3,10,Auto_BZE_34965
Retail,Mayo LLC iel,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Manufacturing,"Howell, Mendoza and Conley xsf",POS_DVH,36575,8,14,POS_DVH_36575
Telecom,Scott-Madden iln,ACH_UTR,32404,2,0,ACH_UTR_32404
Legal,Mercer-Smith dhc,POS_DVH,36575,8,14,POS_DVH_36575
Real Estate,Rogers Inc fnk,Wire_CHB,35497,11,11,Wire_CHB_35497
Real Estate,Crawford Inc viq,Wire_NMT,37153,13,16,Wire_NMT_37153
Retail,Ramos-Lewis rnq,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Real Estate,"Proctor, Kerr and Harper lbn",POS_DVH,34062,8,9,POS_DVH_34062
Finance,"Castillo, Gonzalez and Hardin zsn",Auto_RSY,33731,5,8,Auto_RSY_33731
Construction,Peterson-Collins gaq,POS_DVH,39008,8,20,POS_DVH_39008
Legal,Molina-Chung mmg,Auto_RSY,39331,5,23,Auto_RSY_39331
Legal,"Saunders, Parks and Rhodes hjw",Auto_BZE,34965,3,10,Auto_BZE_34965
Legal,Garcia-Barron rlg,Auto_RSY,33145,5,5,Auto_RSY_33145
Education,Lewis Group vpv,Auto_RSY,33145,5,5,Auto_RSY_33145
Education,"Bridges, Clark and Holloway qen",Auto_RSY,33731,5,8,Auto_RSY_33731
Education,Morrison PLC rxw,Auto_BZE,34965,3,10,Auto_BZE_34965
Legal,Kim Ltd anv,Fee_CHW,35497,6,11,Fee_CHW_35497
Media,"Gonzalez, Ortiz and Bray pfa",POS_DVH,34062,8,9,POS_DVH_34062
Manufacturing,"Powell, Moon and Davis rbe",POS_DVH,34062,8,9,POS_DVH_34062
Manufacturing,"Martin, Higgins and Smith rht",Auto_RSY,37873,5,18,Auto_RSY_37873
Media,"Johnson, Peters and Burton klu",Wire_FFW,37094,12,15,Wire_FFW_37094
Finance,Nielsen-Hale vpt,Auto_BZE,39641,3,24,Auto_BZE_39641
Education,Harris-Martin mmg,POS_DVH,34062,8,9,POS_DVH_34062
Construction,Figueroa-Steele enx,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Education,"Murray, Turner and Brandt fai",Fee_CHW,35497,6,11,Fee_CHW_35497
Telecom,Hudson-Zimmerman xum,POS_DVH,39008,8,20,POS_DVH_39008
Education,Ball-Leblanc cuj,Fee_CHW,39116,6,22,Fee_CHW_39116
Construction,Reese Ltd czc,Auto_BZE,34965,3,10,Auto_BZE_34965
Construction,"Irwin, Wilson and Reese skd",Auto_RSY,39331,5,23,Auto_RSY_39331
Real Estate,Mathews PLC idw,ACH_UTR,32404,2,0,ACH_UTR_32404
Education,Ball-Leblanc cuj,Fee_CHW,39116,6,22,Fee_CHW_39116
Retail,Pena-Rodriguez dks,Wire_NMT,37153,13,16,Wire_NMT_37153
Legal,"Gonzales, Gilmore and Jackson poo",POS_DVH,39008,8,20,POS_DVH_39008
Finance,Hamilton-Knox oyr,ACH_UTR,32404,2,0,ACH_UTR_32404
Finance,Anderson-Gibson gux,Fee_LDP,35634,7,12,Fee_LDP_35634
Energy,"Jones, Murphy and Brooks ksn",Auto_RSY,33145,5,5,Auto_RSY_33145
Energy,"Browning, Kelly and Ramos zne",POS_DVH,34062,8,9,POS_DVH_34062
Finance,Williams LLC khd,Fee_LDP,35634,7,12,Fee_LDP_35634
Legal,Ruiz Inc wfd,POS_DVH,36575,8,14,POS_DVH_36575
Education,Suarez Ltd ohp,Wire_FFW,39013,12,21,Wire_FFW_39013
Retail,Mayo LLC iel,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Telecom,"Boyd, Medina and Griffith dus",Wire_FFW,37094,12,15,Wire_FFW_37094
Telecom,"Russo, Leach and Cummings uta",Wire_FFW,35743,12,13,Wire_FFW_35743
Media,Clay LLC xlo,Auto_BZE,34965,3,10,Auto_BZE_34965
Manufacturing,Mata Inc rwc,Auto_RSY,33145,5,5,Auto_RSY_33145
Energy,Casey and Sons jpx,ACH_SMW,33319,1,7,ACH_SMW_33319
Education,Tyler-Johnson sja,ACH_SMW,33319,1,7,ACH_SMW_33319
Finance,Kaufman PLC qwf,POS_DVH,36575,8,14,POS_DVH_36575
Media,Wilson-White mbs,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Media,"Browning, Nelson and Cook pia",Auto_RSY,33145,5,5,Auto_RSY_33145
Media,Hendrix-Allen bwi,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Retail,Jackson-Ross jbu,Fee_CHW,39116,6,22,Fee_CHW_39116
Construction,Garcia-Richardson tng,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Media,"Johnson, Davis and Castaneda pbl",Auto_RSY,37873,5,18,Auto_RSY_37873
Construction,Garcia-Richardson tng,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Education,"Porter, Ballard and Castillo fwa",POS_DVH,36575,8,14,POS_DVH_36575
Education,"Porter, Ballard and Castillo fwa",POS_DVH,36575,8,14,POS_DVH_36575
Energy,Mathis PLC xth,Auto_RSY,32772,5,2,Auto_RSY_32772
Media,Ford Ltd oob,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Real Estate,Skinner-Harvey bqq,Fee_CHW,35497,6,11,Fee_CHW_35497
Real Estate,Bauer LLC aka,ACH_SMW,33256,1,6,ACH_SMW_33256
Media,Kaufman Inc svs,Fee_CHW,39116,6,22,Fee_CHW_39116
Media,Martin Group acd,POS_DVH,36575,8,14,POS_DVH_36575
Construction,"Franklin, Rogers and Hall ukn",Auto_RSY,37873,5,18,Auto_RSY_37873
Energy,Shepherd-Jackson jjh,Auto_BZE,39641,3,24,Auto_BZE_39641
Manufacturing,"Fernandez, Beck and Stokes ekd",Auto_RSY,32927,5,4,Auto_RSY_32927
Energy,King-Combs bct,Auto_BZE,34965,3,10,Auto_BZE_34965
Media,"Walker, Franklin and Sanders jzw",ACH_SMW,33256,1,6,ACH_SMW_33256
Energy,Moore PLC jee,Auto_BZE,39641,3,24,Auto_BZE_39641
Legal,"Rowe, Gallagher and Moore ekw",Auto_RSY,37873,5,18,Auto_RSY_37873
Education,Hodges-Bowen tjq,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Retail,Carr-Montgomery oaw,Wire_CHB,35497,11,11,Wire_CHB_35497
Media,Wagner-Miller prj,ACH_SMW,33319,1,7,ACH_SMW_33319
Media,Brown-Ruiz laz,ACH_SMW,33256,1,6,ACH_SMW_33256
Education,Jones-Farrell fhy,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Energy,Cook Group kpw,POS_DVH,36575,8,14,POS_DVH_36575
Manufacturing,Gonzalez-Caldwell rsw,Wire_CHB,35497,11,11,Wire_CHB_35497
Media,"Browning, Nelson and Cook pia",Auto_RSY,33145,5,5,Auto_RSY_33145
Finance,"Bell, White and Gomez tbb",Auto_RSY,39331,5,23,Auto_RSY_39331
Telecom,Little Inc wux,Auto_RSY,32772,5,2,Auto_RSY_32772
Education,Robinson-Bryant uon,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Telecom,Diaz Group ecw,Fee_LDP,35634,7,12,Fee_LDP_35634
Finance,Terry and Sons vud,Auto_RSY,33145,5,5,Auto_RSY_33145
Manufacturing,Callahan-Dean dos,Fee_CHW,39116,6,22,Fee_CHW_39116
Finance,Beard-Anderson ugd,Fee_CHW,35497,6,11,Fee_CHW_35497
Construction,Garcia-Richardson tng,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Manufacturing,Stevenson Inc gll,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Construction,Marsh Ltd bwk,Wire_FFW,35743,12,13,Wire_FFW_35743
Energy,Morrison Ltd lzv,Auto_RSY,39331,5,23,Auto_RSY_39331
Finance,"Stewart, Patterson and Lucas nhp",Auto_LVC,40913,4,25,Auto_LVC_40913
Legal,Molina-Chung mmg,Auto_RSY,39331,5,23,Auto_RSY_39331
Telecom,Diaz Group ecw,Fee_LDP,35634,7,12,Fee_LDP_35634
Finance,Miller Inc ivu,ACH_UTR,32404,2,0,ACH_UTR_32404
Manufacturing,Irwin Inc ksl,Auto_LVC,40913,4,25,Auto_LVC_40913
Legal,"Avila, Cook and Chase vqg",Auto_RSY,32772,5,2,Auto_RSY_32772
Media,Ford Ltd oob,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Manufacturing,Mata Inc rwc,Auto_RSY,33145,5,5,Auto_RSY_33145
Education,Stewart-Howard vuz,Wire_FFW,35743,12,13,Wire_FFW_35743
Real Estate,Nguyen-Williams www,Auto_LVC,40913,4,25,Auto_LVC_40913
Legal,"Goodwin, Trujillo and Singleton ayn",Auto_RSY,32927,5,4,Auto_RSY_32927
Legal,Molina-Chung mmg,Auto_RSY,39331,5,23,Auto_RSY_39331
Manufacturing,"Hernandez, Bowers and David wcf",ACH_SMW,33319,1,7,ACH_SMW_33319
Manufacturing,Pearson-Riddle jpt,Auto_RSY,32772,5,2,Auto_RSY_32772
Legal,Lane and Sons zrz,Auto_RSY,33145,5,5,Auto_RSY_33145
Media,"Johnson, Navarro and Martin gil",Wire_CHB,38735,11,19,Wire_CHB_38735
Retail,"Dalton, Jackson and Underwood aah",Auto_RSY,39331,5,23,Auto_RSY_39331
Education,Smith Inc peg,Auto_BZE,39641,3,24,Auto_BZE_39641
Construction,"Martin, Wong and Mccarthy bmf",Auto_RSY,39331,5,23,Auto_RSY_39331
Energy,Morrison Ltd lzv,Auto_RSY,39331,5,23,Auto_RSY_39331
Media,Camacho and Sons ycm,Wire_NMT,37153,13,16,Wire_NMT_37153
Telecom,Marks and Sons mou,Auto_RSY,37873,5,18,Auto_RSY_37873
Telecom,Jackson-Collins nnn,Wire_NMT,37153,13,16,Wire_NMT_37153
Telecom,"Singleton, Nguyen and Downs hah",Wire_CHB,32496,11,1,Wire_CHB_32496
Retail,Carey Group hnq,Wire_CHB,32496,11,1,Wire_CHB_32496
Finance,Adkins-Mckee dnf,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Retail,Carr-Montgomery oaw,Wire_CHB,35497,11,11,Wire_CHB_35497
Education,"Simpson, Wolfe and Roy dvl",Auto_LVC,38735,4,19,Auto_LVC_38735
Finance,"Knight, Lamb and Liu sec",ACH_HNZ,37644,0,17,ACH_HNZ_37644
Construction,"Johnson, Patterson and Brown xiy",Fee_CHW,39116,6,22,Fee_CHW_39116
Telecom,Mason Ltd arh,Wire_FFW,35743,12,13,Wire_FFW_35743
Manufacturing,Howard-Leonard liv,Wire_CHB,38735,11,19,Wire_CHB_38735
Construction,Ramirez Inc mnh,Auto_RSY,32772,5,2,Auto_RSY_32772
Telecom,Gibson LLC fkl,Auto_RSY,39331,5,23,Auto_RSY_39331
Legal,Gardner-Snyder bxs,Auto_LVC,38735,4,19,Auto_LVC_38735
Energy,Smith Group fph,Auto_RSY,32772,5,2,Auto_RSY_32772
Energy,Conley Inc dti,Auto_LVC,38735,4,19,Auto_LVC_38735
Construction,Singleton LLC ibc,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Real Estate,"Proctor, Kerr and Harper lbn",POS_DVH,34062,8,9,POS_DVH_34062
Finance,Hamilton-Knox oyr,ACH_UTR,32404,2,0,ACH_UTR_32404
Energy,"Graham, Kelly and Dougherty sfr",Fee_LDP,35634,7,12,Fee_LDP_35634
Manufacturing,"Powell, Moon and Davis rbe",POS_DVH,34062,8,9,POS_DVH_34062
Manufacturing,Stevenson Inc gll,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Finance,"Christensen, Holt and Mendoza hew",Wire_NMT,37153,13,16,Wire_NMT_37153
Media,Brandt-Ruiz okt,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Manufacturing,Gonzalez-Caldwell rsw,Wire_CHB,35497,11,11,Wire_CHB_35497
Energy,Kennedy LLC uvp,Wire_FFW,37094,12,15,Wire_FFW_37094
Retail,"Martin, Parker and Porter fmd",Fee_CHW,39116,6,22,Fee_CHW_39116
Manufacturing,"Davis, Jimenez and Mcfarland ksk",ACH_SMW,33256,1,6,ACH_SMW_33256
Retail,Rodriguez Group qjh,Wire_NMT,37153,13,16,Wire_NMT_37153
Construction,"Foster, Young and Whitney drq",Fee_CHW,35497,6,11,Fee_CHW_35497
Real Estate,Rogers Inc fnk,Wire_CHB,35497,11,11,Wire_CHB_35497
Energy,Smith-Jennings plv,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Finance,Morris Ltd qql,Auto_BZE,39641,3,24,Auto_BZE_39641
Energy,"Watson, Pena and Mcdonald wcn",Wire_FFW,37094,12,15,Wire_FFW_37094
Media,Curtis-Taylor xzo,ACH_SMW,33319,1,7,ACH_SMW_33319
Telecom,Mosley-Ruiz zkk,Auto_RSY,37873,5,18,Auto_RSY_37873
Energy,"Rosales, Dominguez and Lambert tjm",ACH_UTR,32404,2,0,ACH_UTR_32404
Real Estate,Klein-Mitchell lnb,Auto_RSY,32772,5,2,Auto_RSY_32772
Telecom,Hayes PLC ngi,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Real Estate,"Brady, Castillo and West cva",Auto_RSY,33145,5,5,Auto_RSY_33145
Real Estate,Franco Ltd ath,Auto_RSY,33731,5,8,Auto_RSY_33731
Media,Griffith LLC iyf,ACH_HNZ,37644,0,17,ACH_HNZ_37644
Telecom,Jackson-Collins nnn,Wire_NMT,37153,13,16,Wire_NMT_37153
Education,"Carter, Davidson and Lowe cki",Transfer_CNP,37153,9,16,Transfer_CNP_37153
Education,"Peterson, Miller and Rodriguez ogk",Fee_LDP,35634,7,12,Fee_LDP_35634
Construction,"Irwin, Wilson and Reese skd",Auto_RSY,39331,5,23,Auto_RSY_39331
Retail,"Ford, Sims and Gilbert lnf",Fee_LDP,35634,7,12,Fee_LDP_35634
Education,"Thomas, Garcia and Lewis wwx",Fee_CHW,35497,6,11,Fee_CHW_35497
Telecom,"Mann, Villarreal and Dennis xxa",Wire_CHB,38735,11,19,Wire_CHB_38735
Telecom,Little Inc wux,Auto_RSY,32772,5,2,Auto_RSY_32772
Education,"Pollard, Cruz and Cruz pks",POS_DVH,36575,8,14,POS_DVH_36575
Legal,Romero-Perez ivn,Wire_FFW,39013,12,21,Wire_FFW_39013
Media,Martin Group acd,POS_DVH,36575,8,14,POS_DVH_36575
Energy,Smith-Jennings plv,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Energy,Hernandez-Best ytk,Wire_CHB,32496,11,1,Wire_CHB_32496
Finance,Nielsen-Hale vpt,Auto_BZE,39641,3,24,Auto_BZE_39641
Real Estate,Peterson-Barnes ong,Auto_RSY,32772,5,2,Auto_RSY_32772
Telecom,Franklin Inc rks,Transfer_UGR,39331,10,23,Transfer_UGR_39331
Media,"Fox, Cortez and Salinas axb",Wire_CHB,32496,11,1,Wire_CHB_32496
Finance,Miller Inc ivu,ACH_UTR,32404,2,0,ACH_UTR_32404
Telecom,Perez-Freeman muv,Fee_CHW,35497,6,11,Fee_CHW_35497
Media,Pacheco-Oneal lgx,Fee_LDP,35634,7,12,Fee_LDP_35634
Legal,Perez-Williams axl,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Manufacturing,"Klein, Johnson and Anderson vhl",Transfer_CNP,37153,9,16,Transfer_CNP_37153
Real Estate,Nguyen-Williams www,Auto_LVC,40913,4,25,Auto_LVC_40913
Education,"Smith, Ware and Ellis hsc",Wire_CHB,35497,11,11,Wire_CHB_35497
Retail,"Martin, Parker and Porter fmd",Fee_CHW,39116,6,22,Fee_CHW_39116
Retail,Johnson Group nsk,Auto_RSY,39331,5,23,Auto_RSY_39331
Real Estate,"Lucas, Knight and Smith czb",ACH_SMW,33319,1,7,ACH_SMW_33319
Energy,Smith-Jennings plv,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Education,Lewis Group vpv,Auto_RSY,33145,5,5,Auto_RSY_33145
Retail,Johnson Group nsk,Auto_RSY,39331,5,23,Auto_RSY_39331
Manufacturing,Stevenson Inc gll,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Energy,Frazier LLC rcv,Wire_CHB,38735,11,19,Wire_CHB_38735
Finance,Terry and Sons vud,Auto_RSY,33145,5,5,Auto_RSY_33145
Media,"Stevenson, Nichols and King eyi",ACH_HNZ,37644,0,17,ACH_HNZ_37644
Retail,"Harrington, Williams and Garner fjn",POS_DVH,34062,8,9,POS_DVH_34062
Construction,Pope-Davila yjx,Fee_CHW,35497,6,11,Fee_CHW_35497
Legal,Mercer-Smith dhc,POS_DVH,36575,8,14,POS_DVH_36575
Finance,"Stewart, Patterson and Lucas nhp",Auto_LVC,40913,4,25,Auto_LVC_40913
Education,"Carter, Davidson and Lowe cki",Transfer_CNP,37153,9,16,Transfer_CNP_37153
Telecom,Short Group bwf,POS_DVH,39008,8,20,POS_DVH_39008
Real Estate,"Lloyd, Mann and Rodriguez rfc",Wire_FFW,35743,12,13,Wire_FFW_35743
Retail,Jones LLC ykx,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Telecom,"Singleton, Nguyen and Downs hah",Wire_CHB,32496,11,1,Wire_CHB_32496
Finance,Terry and Sons vud,Auto_RSY,33145,5,5,Auto_RSY_33145
Legal,Dennis-Obrien inb,Transfer_CNP,37153,9,16,Transfer_CNP_37153
Retail,Jones-Dixon pse,ACH_HNZ,32870,0,3,ACH_HNZ_32870
Finance,Harris-Wright dho,Wire_CHB,38735,11,19,Wire_CHB_38735
Finance,Sanchez-Mueller eso,POS_DVH,36575,8,14,POS_DVH_36575
Retail,"Day, Baker and Parks miv",Wire_NMT,37153,13,16,Wire_NMT_37153
Telecom,Jackson-Collins nnn,Wire_NMT,37153,13,16,Wire_NMT_37153
Media,"Browning, Nelson and Cook pia",Auto_RSY,33145,5,5,Auto_RSY_33145
Energy,Walters Group tck,Auto_RSY,33145,5,5,Auto_RSY_33145
Finance,"Martinez, Wolfe and Miller tnn",Auto_BZE,39641,3,24,Auto_BZE_39641
Real Estate,"Lewis, Huynh and Goodman lur",Wire_NMT,37153,13,16,Wire_NMT_37153
Real Estate,"Mccullough, Holland and Hart ump",Wire_CHB,35497,11,11,Wire_CHB_35497
