merchant_group,merchant_name,cc_type,cc_code,cc_type_id,cc_code_id,stratify_col
Dining,Jimenez Inc kgg,POS_JAR,27805,5,20,POS_JAR_27805
Dining,"Williams, Miller and Jennings ziz",Wire_GZU,23588,10,5,Wire_GZU_23588
Consulting,"Foley, Kennedy and Miller kym",Auto_UNU,20636,2,1,Auto_UNU_20636
Construction,Davis and Sons qcq,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Manufacturing,"Phillips, Owen and Mcdonald boj",ACH_CPG,22342,0,3,ACH_CPG_22342
Manufacturing,Davidson PLC rwk,POS_JAR,27805,5,20,POS_JAR_27805
Manufacturing,Hamilton Inc fcd,POS_JAR,25936,5,14,POS_JAR_25936
Manufacturing,Wagner-Romero wvn,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Software,"Miranda, Pace and Robinson ago",ACH_CPG,23588,0,5,ACH_CPG_23588
Travel,Baxter and Sons ojs,POS_TYB,29810,7,24,POS_TYB_29810
Education,Ray PLC trz,Wire_GZU,23588,10,5,Wire_GZU_23588
Consulting,Woods-Smith odg,POS_TYB,25337,7,13,POS_TYB_25337
Healthcare,"Reed, Stanley and Nelson yfo",Auto_UNU,20636,2,1,Auto_UNU_20636
Education,"Patel, Crane and Thompson ljf",ACH_CPG,23588,0,5,ACH_CPG_23588
Education,Gallegos Group lci,POS_SNH,29182,6,23,POS_SNH_29182
Manufacturing,"Jones, Velazquez and Crawford yyz",Auto_NXC,23883,1,8,Auto_NXC_23883
Education,Jenkins-Hart dty,Auto_NXC,23883,1,8,Auto_NXC_23883
Dining,"Everett, Kennedy and Wilkerson ctz",Auto_NXC,24965,1,11,Auto_NXC_24965
Dining,Dixon PLC yxf,Wire_GZU,28996,10,22,Wire_GZU_28996
Travel,Moore PLC zjs,POS_SNH,24334,6,9,POS_SNH_24334
Consulting,"Martinez, Holland and Lewis pyc",POS_SNH,23701,6,6,POS_SNH_23701
Education,"Wheeler, Cox and Murphy vdw",Transfer_GOO,25110,9,12,Transfer_GOO_25110
Education,Perez and Sons tbc,Wire_GZU,23588,10,5,Wire_GZU_23588
Finance,Sandoval Ltd haz,Wire_GZU,28996,10,22,Wire_GZU_28996
Travel,Peck Ltd tsd,POS_JAR,25936,5,14,POS_JAR_25936
Dining,"Everett, Kennedy and Wilkerson ctz",Auto_NXC,24965,1,11,Auto_NXC_24965
Manufacturing,Jordan-Garcia juc,Auto_UNU,20636,2,1,Auto_UNU_20636
Consulting,"Sharp, Joseph and Brown cak",POS_TYB,22489,7,4,POS_TYB_22489
Finance,Christensen-Walters old,POS_JAR,25936,5,14,POS_JAR_25936
Telecom,Nelson LLC lww,POS_TYB,27805,7,20,POS_TYB_27805
Travel,Baxter and Sons ojs,POS_TYB,29810,7,24,POS_TYB_29810
Education,"Jordan, Newman and Williams ups",POS_TYB,25337,7,13,POS_TYB_25337
Software,Weber Group fta,Fee_FPI,26002,4,15,Fee_FPI_26002
Healthcare,Austin and Sons pbj,POS_SNH,20041,6,0,POS_SNH_20041
Manufacturing,Murray Inc blf,POS_SNH,20041,6,0,POS_SNH_20041
Telecom,Gross Group jlh,ACH_CPG,23588,0,5,ACH_CPG_23588
Software,Garcia and Sons ctz,Auto_NXC,24965,1,11,Auto_NXC_24965
Manufacturing,Miller LLC ofb,POS_TYB,27805,7,20,POS_TYB_27805
Healthcare,Ingram Inc imh,POS_SNH,29182,6,23,POS_SNH_29182
Consulting,"Brown, Harper and Mitchell xht",POS_TYB,25337,7,13,POS_TYB_25337
Software,Ward-Clark cat,POS_JAR,27805,5,20,POS_JAR_27805
Travel,Preston Ltd hfh,POS_JAR,27805,5,20,POS_JAR_27805
Dining,Dixon PLC yxf,Wire_GZU,28996,10,22,Wire_GZU_28996
Consulting,King Group ycx,Auto_UNU,20636,2,1,Auto_UNU_20636
Finance,"Miller, West and Martinez tie",Auto_NXC,23883,1,8,Auto_NXC_23883
Software,"Marks, Williams and Morrison twe",Auto_NXC,24965,1,11,Auto_NXC_24965
Consulting,Hardy-Bailey iim,POS_SNH,23701,6,6,POS_SNH_23701
Construction,Wood LLC uft,Fee_FPI,26002,4,15,Fee_FPI_26002
Construction,Knight-Palmer nta,POS_JAR,25936,5,14,POS_JAR_25936
Dining,Knapp Group xtj,Fee_FPI,26002,4,15,Fee_FPI_26002
Manufacturing,Hamilton Inc fcd,POS_JAR,25936,5,14,POS_JAR_25936
Education,"Mcconnell, Franklin and Long dws",POS_SNH,20041,6,0,POS_SNH_20041
Consulting,Taylor-Gallegos aom,POS_SNH,23701,6,6,POS_SNH_23701
Construction,Smith Ltd tub,POS_SNH,27628,6,19,POS_SNH_27628
Manufacturing,"Jones, Velazquez and Crawford yyz",Auto_NXC,23883,1,8,Auto_NXC_23883
Consulting,Moore-Austin xqh,Fee_FPI,23814,4,7,Fee_FPI_23814
Travel,Peck Ltd tsd,POS_JAR,25936,5,14,POS_JAR_25936
Construction,Cox-Oconnor mos,POS_JAR,27257,5,17,POS_JAR_27257
Telecom,Thomas LLC pjl,Fee_FPI,24453,4,10,Fee_FPI_24453
Telecom,Perkins Inc ffu,ACH_CPG,22342,0,3,ACH_CPG_22342
Software,Moore PLC hkt,POS_TYB,22489,7,4,POS_TYB_22489
Finance,Garcia PLC chl,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Construction,Dixon-Fernandez ysk,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Telecom,Walker LLC ryd,Fee_FPI,23814,4,7,Fee_FPI_23814
Healthcare,Robinson-Jones anr,POS_SNH,27628,6,19,POS_SNH_27628
Construction,Sanchez-Lowe onl,Auto_UNU,20636,2,1,Auto_UNU_20636
Software,Richard-Arnold nzj,POS_TYB,29810,7,24,POS_TYB_29810
Finance,Myers PLC jbp,POS_SNH,24334,6,9,POS_SNH_24334
Healthcare,Myers-Harris xqk,POS_JAR,27257,5,17,POS_JAR_27257
Finance,"Lopez, Silva and Clark rye",Fee_FPI,23814,4,7,Fee_FPI_23814
Finance,"Sanders, Vega and Phillips uax",Auto_NXC,24965,1,11,Auto_NXC_24965
Finance,"Fletcher, Shelton and Perez iyb",POS_JAR,25936,5,14,POS_JAR_25936
Consulting,Chung-Lin ekf,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Construction,Wright Inc apc,POS_SNH,23701,6,6,POS_SNH_23701
Dining,"Martinez, Beck and Holland tzz",Fee_FPI,23814,4,7,Fee_FPI_23814
Dining,"Martin, Black and Lowery vrc",POS_TYB,29810,7,24,POS_TYB_29810
Healthcare,Ingram Inc imh,POS_SNH,29182,6,23,POS_SNH_29182
Manufacturing,Phillips-Obrien fau,POS_TYB,22489,7,4,POS_TYB_22489
Manufacturing,Molina-Massey dix,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Finance,"Woods, Lynch and Goodman mdv",Auto_NXC,24965,1,11,Auto_NXC_24965
Education,Lawrence-Johnson ysn,POS_TYB,22489,7,4,POS_TYB_22489
Healthcare,"Reed, Stanley and Nelson yfo",Auto_UNU,20636,2,1,Auto_UNU_20636
Travel,Brown and Sons aft,POS_TYB,29810,7,24,POS_TYB_29810
Consulting,Hale-Perkins zbn,Fee_FPI,24453,4,10,Fee_FPI_24453
Software,Moore PLC hkt,POS_TYB,22489,7,4,POS_TYB_22489
Consulting,Vasquez PLC rjq,POS_TYB,29810,7,24,POS_TYB_29810
Education,"Alvarez, Owen and Howard npx",POS_SNH,29182,6,23,POS_SNH_29182
Consulting,Gonzales-Flores abu,Fee_FPI,24453,4,10,Fee_FPI_24453
Construction,Curry PLC rhm,Auto_NXC,23883,1,8,Auto_NXC_23883
Education,Gallegos Group lci,POS_SNH,29182,6,23,POS_SNH_29182
Consulting,"Webb, Castillo and Daniels zxa",POS_SNH,29182,6,23,POS_SNH_29182
Software,"Mcbride, Simmons and Lyons vel",Fee_FPI,24453,4,10,Fee_FPI_24453
Software,"Rodriguez, Mason and Olson xag",Auto_UNU,20636,2,1,Auto_UNU_20636
Software,Jackson-Kelly udc,POS_SNH,27628,6,19,POS_SNH_27628
Software,Jackson-Kelly udc,POS_SNH,27628,6,19,POS_SNH_27628
Finance,Hale LLC qwy,POS_JAR,27805,5,20,POS_JAR_27805
Telecom,Ross-Dixon xxg,Wire_GZU,23588,10,5,Wire_GZU_23588
Construction,Patterson Inc kcq,POS_TYB,29810,7,24,POS_TYB_29810
Education,Gallegos Group lci,POS_SNH,29182,6,23,POS_SNH_29182
Manufacturing,Miller PLC zun,POS_JAR,27257,5,17,POS_JAR_27257
Manufacturing,Boone-Scott crx,POS_SNH,29182,6,23,POS_SNH_29182
Manufacturing,Murray Inc blf,POS_SNH,20041,6,0,POS_SNH_20041
Education,Kane PLC bms,POS_TYB,29810,7,24,POS_TYB_29810
Construction,"Brooks, Fisher and Hale xsh",POS_JAR,25936,5,14,POS_JAR_25936
Telecom,Maynard-Alexander nqq,Auto_UNU,20636,2,1,Auto_UNU_20636
Education,Kane PLC bms,POS_TYB,29810,7,24,POS_TYB_29810
Travel,Hale LLC ipo,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Dining,"Everett, Kennedy and Wilkerson ctz",Auto_NXC,24965,1,11,Auto_NXC_24965
Healthcare,King-Galloway kfc,POS_TYB,22489,7,4,POS_TYB_22489
Construction,"Garrett, Farmer and Mccann mly",Auto_YDJ,26462,3,16,Auto_YDJ_26462
Travel,Baker-Davis qiy,POS_JAR,27257,5,17,POS_JAR_27257
Dining,"Young, Gonzalez and Thomas kyd",POS_JAR,27257,5,17,POS_JAR_27257
Manufacturing,Miller LLC ofb,POS_TYB,27805,7,20,POS_TYB_27805
Consulting,Blankenship Ltd jni,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Consulting,King and Sons him,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Finance,Gray-Hernandez cnp,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Travel,Aguilar LLC khd,ACH_CPG,22342,0,3,ACH_CPG_22342
Finance,Hale LLC qwy,POS_JAR,27805,5,20,POS_JAR_27805
Consulting,"Martinez, Hoover and Park cqe",Auto_NXC,23883,1,8,Auto_NXC_23883
Consulting,"Kelley, Pham and Benson fza",Auto_NXC,24334,1,9,Auto_NXC_24334
Construction,Mclaughlin-Harris idw,Wire_GZU,28996,10,22,Wire_GZU_28996
Healthcare,"Schmidt, Ball and Torres xmr",POS_TYB,27805,7,20,POS_TYB_27805
Education,Hart-James rxf,POS_TYB,27805,7,20,POS_TYB_27805
Consulting,Summers-Cox uxj,POS_JAR,25936,5,14,POS_JAR_25936
Telecom,Nelson LLC lww,POS_TYB,27805,7,20,POS_TYB_27805
Education,Myers Inc rqf,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Manufacturing,Oliver-Watts ump,POS_TYB,29810,7,24,POS_TYB_29810
Healthcare,"Roberts, Phelps and Fisher wtr",Fee_FPI,23814,4,7,Fee_FPI_23814
Finance,Moore-Smith wkb,POS_JAR,27805,5,20,POS_JAR_27805
Consulting,King Group ycx,Auto_UNU,20636,2,1,Auto_UNU_20636
Manufacturing,Garrett-Lee pte,Wire_GZU,23588,10,5,Wire_GZU_23588
Construction,"Martin, Obrien and Vargas lsn",POS_TYB,25337,7,13,POS_TYB_25337
Telecom,"Wright, Harris and Harrell sca",POS_SNH,20041,6,0,POS_SNH_20041
Travel,Nolan Ltd mjt,POS_SNH,27628,6,19,POS_SNH_27628
Dining,"Nguyen, Shields and Carroll val",Auto_UNU,20636,2,1,Auto_UNU_20636
Telecom,Marshall Ltd mii,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Finance,"Bolton, Gilbert and Gomez zdu",Auto_NXC,24965,1,11,Auto_NXC_24965
Software,Jackson LLC zzc,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Manufacturing,Harris-Hudson hod,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Manufacturing,Johnson-Roy utu,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Education,Ray PLC trz,Wire_GZU,23588,10,5,Wire_GZU_23588
Manufacturing,"Rodriguez, Figueroa and Gray jzi",Auto_NXC,24334,1,9,Auto_NXC_24334
Software,Chambers-Goodman uvj,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Manufacturing,Rowe and Sons pqj,POS_TYB,29810,7,24,POS_TYB_29810
Software,Jackson LLC zzc,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Software,Harris-Lewis byh,Auto_UNU,20636,2,1,Auto_UNU_20636
Manufacturing,"Jones, Velazquez and Crawford yyz",Auto_NXC,23883,1,8,Auto_NXC_23883
Manufacturing,Burns-Allen fkb,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Travel,Rogers-Bennett jcy,POS_TYB,25337,7,13,POS_TYB_25337
Software,Dickerson and Sons cpz,Wire_GZU,23588,10,5,Wire_GZU_23588
Consulting,"Jackson, Pacheco and Bird qtv",Wire_GZU,28996,10,22,Wire_GZU_28996
Manufacturing,Wright Inc uis,ACH_CPG,23588,0,5,ACH_CPG_23588
Dining,"Smith, Frye and Henry upy",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Consulting,"Patterson, Sweeney and Shepard zpt",Fee_FPI,24453,4,10,Fee_FPI_24453
Consulting,Cannon-Casey plv,Fee_FPI,26002,4,15,Fee_FPI_26002
Consulting,Gonzales-Flores abu,Fee_FPI,24453,4,10,Fee_FPI_24453
Construction,"Reid, Scott and Powers vqr",Wire_GZU,28996,10,22,Wire_GZU_28996
Education,"Mccann, Smith and Carter pwl",POS_TYB,29810,7,24,POS_TYB_29810
Finance,Kelley-Perry eju,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Consulting,"Preston, Singh and Williams iwv",Auto_NXC,23883,1,8,Auto_NXC_23883
Consulting,"Henry, Stevens and Williams uct",Auto_YDJ,26462,3,16,Auto_YDJ_26462
Healthcare,Morton-Duncan jkb,POS_TYB,27805,7,20,POS_TYB_27805
Construction,Mclaughlin-Harris idw,Wire_GZU,28996,10,22,Wire_GZU_28996
Construction,Wright Inc apc,POS_SNH,23701,6,6,POS_SNH_23701
Software,"Turner, Martin and Cordova cuq",POS_TYB,27805,7,20,POS_TYB_27805
Manufacturing,Christensen Group wqn,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Consulting,Stuart LLC ygi,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Healthcare,Wood-Spencer xoi,ACH_CPG,23588,0,5,ACH_CPG_23588
Construction,Wiley-Sanchez lni,Auto_NXC,24334,1,9,Auto_NXC_24334
Construction,"Serrano, Reynolds and Schneider avl",Fee_FPI,26002,4,15,Fee_FPI_26002
Consulting,"Martinez, Hoover and Park cqe",Auto_NXC,23883,1,8,Auto_NXC_23883
Finance,Valencia-Smith xmz,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Construction,Mclaughlin-Harris idw,Wire_GZU,28996,10,22,Wire_GZU_28996
Software,Weber Group fta,Fee_FPI,26002,4,15,Fee_FPI_26002
Travel,"Torres, Hudson and Mendoza vhh",POS_SNH,23701,6,6,POS_SNH_23701
Software,Green-Morales gqo,Fee_FPI,26002,4,15,Fee_FPI_26002
Construction,Ballard-Maddox dxi,POS_TYB,22489,7,4,POS_TYB_22489
Finance,Clark-Miller may,POS_SNH,24334,6,9,POS_SNH_24334
Construction,Davila LLC jme,Transfer_EQV,28867,8,21,Transfer_EQV_28867
Dining,Erickson Group uxm,Auto_NXC,24965,1,11,Auto_NXC_24965
Manufacturing,"Jones, Velazquez and Crawford yyz",Auto_NXC,23883,1,8,Auto_NXC_23883
Software,Walters Group pmd,Fee_FPI,23814,4,7,Fee_FPI_23814
Telecom,Gordon LLC bnt,POS_TYB,25337,7,13,POS_TYB_25337
Consulting,Clements LLC iut,POS_TYB,22489,7,4,POS_TYB_22489
Education,"Dixon, Ayers and Garcia fyl",POS_TYB,27805,7,20,POS_TYB_27805
Education,"Prince, Harris and Cook php",POS_TYB,29810,7,24,POS_TYB_29810
Dining,Carter-Garcia rct,Auto_NXC,24334,1,9,Auto_NXC_24334
Manufacturing,Hamilton Inc fcd,POS_JAR,25936,5,14,POS_JAR_25936
Education,Cabrera Ltd prz,POS_SNH,20041,6,0,POS_SNH_20041
Healthcare,"Evans, Wells and Lynn hes",ACH_CPG,22342,0,3,ACH_CPG_22342
Software,Gray PLC tdy,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Manufacturing,Wright Inc uis,ACH_CPG,23588,0,5,ACH_CPG_23588
Telecom,Mcclure Ltd kbd,Auto_NXC,24334,1,9,Auto_NXC_24334
Healthcare,Rice-Arnold pxh,POS_JAR,27257,5,17,POS_JAR_27257
Construction,Gilmore and Sons qgs,Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,Arroyo-Fisher kgz,ACH_CPG,23588,0,5,ACH_CPG_23588
Finance,Hale LLC qwy,POS_JAR,27805,5,20,POS_JAR_27805
Finance,Fletcher-Hart whl,Fee_FPI,24453,4,10,Fee_FPI_24453
Manufacturing,"Brown, Martin and Lowery vkb",POS_JAR,25936,5,14,POS_JAR_25936
Education,Ray PLC trz,Wire_GZU,23588,10,5,Wire_GZU_23588
Travel,Aguilar LLC khd,ACH_CPG,22342,0,3,ACH_CPG_22342
Telecom,Gross Group jlh,ACH_CPG,23588,0,5,ACH_CPG_23588
Manufacturing,Oliver-Watts ump,POS_TYB,29810,7,24,POS_TYB_29810
Finance,Hall Ltd fip,POS_JAR,27257,5,17,POS_JAR_27257
Telecom,Harris and Sons zrd,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Consulting,"Martinez, Holland and Lewis pyc",POS_SNH,23701,6,6,POS_SNH_23701
Software,"Mcbride, Simmons and Lyons vel",Fee_FPI,24453,4,10,Fee_FPI_24453
Telecom,"Williams, Montes and Santiago fmb",POS_JAR,27805,5,20,POS_JAR_27805
Construction,Morris-Brady xji,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Software,Williams-Roach dhc,Auto_NXC,24965,1,11,Auto_NXC_24965
Education,Andrade and Sons zgf,Fee_FPI,26002,4,15,Fee_FPI_26002
Finance,"Quinn, Taylor and Martin oob",Auto_YDJ,22489,3,4,Auto_YDJ_22489
Consulting,"Foley, Kennedy and Miller kym",Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,"Roberts, Phelps and Fisher wtr",Fee_FPI,23814,4,7,Fee_FPI_23814
Finance,Galloway PLC sqw,Fee_FPI,26002,4,15,Fee_FPI_26002
Finance,Mcguire-Acevedo ivr,Wire_GZU,23588,10,5,Wire_GZU_23588
Education,Singh Inc xrw,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Telecom,Bennett-Adams rms,POS_TYB,25337,7,13,POS_TYB_25337
Manufacturing,Nguyen LLC idf,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Telecom,"Miller, Anderson and Jenkins fwp",Wire_GZU,23588,10,5,Wire_GZU_23588
Education,"Roy, Garner and Hunter hpw",Transfer_EQV,23883,8,8,Transfer_EQV_23883
Travel,Moore PLC zjs,POS_SNH,24334,6,9,POS_SNH_24334
Consulting,Taylor-Gallegos aom,POS_SNH,23701,6,6,POS_SNH_23701
Travel,"Spencer, Johnson and Gordon tks",ACH_CPG,23588,0,5,ACH_CPG_23588
Telecom,Norman-Petersen ply,POS_JAR,25936,5,14,POS_JAR_25936
Telecom,"Franklin, Hudson and Diaz qrc",Auto_NXC,24965,1,11,Auto_NXC_24965
Education,Reed PLC xpu,Wire_GZU,28996,10,22,Wire_GZU_28996
Telecom,Lee Inc swj,Auto_NXC,24334,1,9,Auto_NXC_24334
Finance,Greer-Adams hur,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Software,Morris Group mcp,Wire_GZU,28996,10,22,Wire_GZU_28996
Education,"Dixon, Ayers and Garcia fyl",POS_TYB,27805,7,20,POS_TYB_27805
Finance,Kelley-Perry eju,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Finance,Mcguire-Acevedo ivr,Wire_GZU,23588,10,5,Wire_GZU_23588
Finance,Gray-Hernandez cnp,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Manufacturing,Knapp-Miller zgd,POS_JAR,25936,5,14,POS_JAR_25936
Healthcare,Arroyo-Fisher kgz,ACH_CPG,23588,0,5,ACH_CPG_23588
Construction,"Lee, Rodriguez and Erickson brc",POS_SNH,27628,6,19,POS_SNH_27628
Education,Hart-James rxf,POS_TYB,27805,7,20,POS_TYB_27805
Travel,"Torres, Hudson and Mendoza vhh",POS_SNH,23701,6,6,POS_SNH_23701
Dining,Carter-Garcia rct,Auto_NXC,24334,1,9,Auto_NXC_24334
Dining,"Washington, Davenport and Watkins gfk",Wire_GZU,28996,10,22,Wire_GZU_28996
Telecom,Jones PLC bwr,ACH_CPG,22342,0,3,ACH_CPG_22342
Manufacturing,Jordan-Vaughn ioo,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Manufacturing,Hatfield Inc cnb,Fee_FPI,24453,4,10,Fee_FPI_24453
Construction,"Kelly, Barker and Hernandez rni",POS_SNH,27628,6,19,POS_SNH_27628
Education,"Jordan, Newman and Williams ups",POS_TYB,25337,7,13,POS_TYB_25337
Healthcare,"Obrien, Willis and Gross odf",POS_SNH,27628,6,19,POS_SNH_27628
Consulting,Irwin-Henderson dyv,Transfer_GOO,21070,9,2,Transfer_GOO_21070
Telecom,"Gay, Bird and Rogers atb",Transfer_EQV,28867,8,21,Transfer_EQV_28867
Finance,"Jones, Maldonado and Keith ggu",POS_SNH,27628,6,19,POS_SNH_27628
Software,Harris-Lewis byh,Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,Patterson-Gardner qfj,Fee_FPI,24453,4,10,Fee_FPI_24453
Dining,Erickson Group uxm,Auto_NXC,24965,1,11,Auto_NXC_24965
Finance,Harrison-Henderson sni,POS_JAR,27257,5,17,POS_JAR_27257
Consulting,Hale-Perkins zbn,Fee_FPI,24453,4,10,Fee_FPI_24453
Education,Thompson-Santana klj,Transfer_GOO,25110,9,12,Transfer_GOO_25110
Telecom,Taylor LLC mpu,Auto_YDJ,22489,3,4,Auto_YDJ_22489
Healthcare,"Hall, Sharp and Holloway kkx",Fee_FPI,24453,4,10,Fee_FPI_24453
Finance,Rivera and Sons rpk,ACH_CPG,22342,0,3,ACH_CPG_22342
Finance,Charles LLC nmj,POS_JAR,25936,5,14,POS_JAR_25936
Construction,Sherman Group hus,POS_TYB,22489,7,4,POS_TYB_22489
Education,"Alvarez, Owen and Howard npx",POS_SNH,29182,6,23,POS_SNH_29182
Consulting,Taylor-Gallegos aom,POS_SNH,23701,6,6,POS_SNH_23701
Consulting,"Preston, Singh and Williams iwv",Auto_NXC,23883,1,8,Auto_NXC_23883
Travel,Rose-Wilson tpz,Auto_YDJ,26462,3,16,Auto_YDJ_26462
Education,Young Inc ant,POS_SNH,29182,6,23,POS_SNH_29182
Education,Perez and Sons tbc,Wire_GZU,23588,10,5,Wire_GZU_23588
Travel,Chavez-Stewart yxp,POS_SNH,20041,6,0,POS_SNH_20041
Manufacturing,Davidson PLC rwk,POS_JAR,27805,5,20,POS_JAR_27805
Dining,Knapp Group xtj,Fee_FPI,26002,4,15,Fee_FPI_26002
Dining,Knapp Group xtj,Fee_FPI,26002,4,15,Fee_FPI_26002
Construction,"Ashley, Burgess and Anderson hye",Auto_NXC,24965,1,11,Auto_NXC_24965
Consulting,Duffy PLC ngt,POS_JAR,25936,5,14,POS_JAR_25936
Travel,"Casey, Marshall and Collins aej",Wire_ZYW,27619,11,18,Wire_ZYW_27619
Finance,"Irwin, Bryant and Horton efx",POS_TYB,22489,7,4,POS_TYB_22489
Construction,Suarez and Sons ege,POS_JAR,27257,5,17,POS_JAR_27257
Education,"Cole, Silva and Hill irk",POS_TYB,27805,7,20,POS_TYB_27805
Consulting,Cannon-Casey plv,Fee_FPI,26002,4,15,Fee_FPI_26002
Dining,Spencer-Taylor egi,ACH_CPG,22342,0,3,ACH_CPG_22342
Education,Myers Inc rqf,Transfer_EQV,23883,8,8,Transfer_EQV_23883
Consulting,Taylor-Gallegos aom,POS_SNH,23701,6,6,POS_SNH_23701
Travel,"Spencer, Johnson and Gordon tks",ACH_CPG,23588,0,5,ACH_CPG_23588
Telecom,Ross-Dixon xxg,Wire_GZU,23588,10,5,Wire_GZU_23588
Consulting,"Webb, Castillo and Daniels zxa",POS_SNH,29182,6,23,POS_SNH_29182
Telecom,Bennett-Adams rms,POS_TYB,25337,7,13,POS_TYB_25337
Consulting,"Foley, Kennedy and Miller kym",Auto_UNU,20636,2,1,Auto_UNU_20636
Construction,Gilmore and Sons qgs,Auto_UNU,20636,2,1,Auto_UNU_20636
Healthcare,"Schmidt, Ball and Torres xmr",POS_TYB,27805,7,20,POS_TYB_27805
Manufacturing,Jordan-Garcia juc,Auto_UNU,20636,2,1,Auto_UNU_20636
Dining,"Dunn, Collins and Baird fcs",ACH_CPG,22342,0,3,ACH_CPG_22342
Education,"Wilson, Beard and Rhodes poh",Fee_FPI,26002,4,15,Fee_FPI_26002
Telecom,Norman-Petersen ply,POS_JAR,25936,5,14,POS_JAR_25936
Manufacturing,Boone-Scott crx,POS_SNH,29182,6,23,POS_SNH_29182
Manufacturing,Phillips-Obrien fau,POS_TYB,22489,7,4,POS_TYB_22489
Travel,Preston Ltd hfh,POS_JAR,27805,5,20,POS_JAR_27805
Finance,Mcguire-Acevedo ivr,Wire_GZU,23588,10,5,Wire_GZU_23588
Finance,Riddle-Clark yqq,Fee_FPI,26002,4,15,Fee_FPI_26002
Dining,Erickson Group uxm,Auto_NXC,24965,1,11,Auto_NXC_24965
Telecom,Taylor and Sons kmv,POS_SNH,27628,6,19,POS_SNH_27628
Healthcare,Wilson LLC ztd,Auto_NXC,24334,1,9,Auto_NXC_24334
Software,Paul-Saunders mbh,Auto_UNU,20636,2,1,Auto_UNU_20636
Education,"Griffin, Frazier and Henderson ftp",POS_TYB,22489,7,4,POS_TYB_22489
Construction,"Simpson, Glenn and Richardson pug",Auto_NXC,23883,1,8,Auto_NXC_23883
Travel,Mendoza-Padilla irh,POS_JAR,25936,5,14,POS_JAR_25936
Education,Lowe Ltd saj,Auto_UNU,20636,2,1,Auto_UNU_20636
Manufacturing,"Rodriguez, Figueroa and Gray jzi",Auto_NXC,24334,1,9,Auto_NXC_24334
Software,Alexander-Flores mpx,Wire_GZU,28996,10,22,Wire_GZU_28996
Finance,Contreras Group xjl,Wire_GZU,23588,10,5,Wire_GZU_23588
Finance,"Miller, West and Martinez tie",Auto_NXC,23883,1,8,Auto_NXC_23883
Construction,Sanchez-Lowe onl,Auto_UNU,20636,2,1,Auto_UNU_20636
Software,Klein-Hampton fdw,Auto_UNU,20636,2,1,Auto_UNU_20636
Construction,Wiley-Sanchez lni,Auto_NXC,24334,1,9,Auto_NXC_24334
Telecom,"Romero, Nielsen and Warren sdk",Auto_NXC,23883,1,8,Auto_NXC_23883
Travel,Copeland-Banks sef,POS_SNH,20041,6,0,POS_SNH_20041
Manufacturing,Harris-Hudson hod,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Education,Young Inc ant,POS_SNH,29182,6,23,POS_SNH_29182
Consulting,Moran-Obrien tzy,Fee_FPI,23814,4,7,Fee_FPI_23814
Manufacturing,Johnson-Roy utu,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Travel,Hale LLC ipo,Wire_ZYW,27619,11,18,Wire_ZYW_27619
Consulting,"Martinez, Hoover and Park cqe",Auto_NXC,23883,1,8,Auto_NXC_23883
Construction,"King, Hoover and Wright gvm",POS_SNH,29182,6,23,POS_SNH_29182
Finance,Houston-Aguilar gxq,POS_JAR,27805,5,20,POS_JAR_27805
Construction,Gilmore and Sons qgs,Auto_UNU,20636,2,1,Auto_UNU_20636
Education,"Griffin, Frazier and Henderson ftp",POS_TYB,22489,7,4,POS_TYB_22489
